"","ll_id","OCEAN","REGION","REGION_SUB","SI_LATI.x","SI_LONG.x","YEAR","DATE","SI_LONG_360","REGION_NEW","SI_LATI.y","SI_LONG.y","z","dist_km"
"2150",2150,"CARIB","FGBNMS","FGBNMS",27.9057393,-93.599183,2015,"8/27/2015",266.400817,"FGBNMS",27.8893756866455,-93.5933532714844,3.47,1.9097484517765
"2151",2151,"CARIB","FGBNMS","FGBNMS",27.9088987,-93.599201,2015,"8/27/2015",266.400799,"FGBNMS",27.8893756866455,-93.5933532714844,3.47,2.24814919782909
"2152",2152,"CARIB","FGBNMS","FGBNMS",27.9125095,-93.599221,2015,"8/28/2015",266.400779,"FGBNMS",27.9310321807861,-93.5933532714844,3.51,2.14118730703723
"2153",2153,"CARIB","FGBNMS","FGBNMS",27.9070955,-93.598683,2015,"8/27/2015",266.401317,"FGBNMS",27.8893756866455,-93.5933532714844,3.47,2.04106277302167
"2154",2154,"CARIB","FGBNMS","FGBNMS",27.9098036,-93.598698,2015,"8/27/2015",266.401302,"FGBNMS",27.8893756866455,-93.5933532714844,3.47,2.33402529534562
"2155",2155,"CARIB","FGBNMS","FGBNMS",27.9102549,-93.5987,2015,"8/27/2015",266.4013,"FGBNMS",27.9310321807861,-93.5933532714844,3.51,2.37195403311866
"2156",2156,"CARIB","FGBNMS","FGBNMS",27.9111576,-93.598705,2015,"8/28/2015",266.401295,"FGBNMS",27.9310321807861,-93.5933532714844,3.51,2.27418949662208
"2157",2157,"CARIB","FGBNMS","FGBNMS",27.9048432,-93.597654,2015,"8/27/2015",266.402346,"FGBNMS",27.8893756866455,-93.5933532714844,3.47,1.77306159553423
"2158",2158,"CARIB","FGBNMS","FGBNMS",27.9061972,-93.597662,2015,"8/24/2015",266.402338,"FGBNMS",27.8893756866455,-93.5933532714844,3.47,1.91994353878819
"2159",2159,"CARIB","FGBNMS","FGBNMS",27.9075513,-93.597669,2015,"8/24/2015",266.402331,"FGBNMS",27.8893756866455,-93.5933532714844,3.47,2.0673699930228
"2160",2160,"CARIB","FGBNMS","FGBNMS",27.9093567,-93.597679,2015,"8/24/2015",266.402321,"FGBNMS",27.8893756866455,-93.5933532714844,3.47,2.26462222933784
"2161",2161,"CARIB","FGBNMS","FGBNMS",27.9080048,-93.597163,2015,"8/24/2015",266.402837,"FGBNMS",27.8893756866455,-93.5933532714844,3.47,2.10738175687174
"2162",2162,"PACIFIC","MARIAN","Aguijan",14.86551809,145.5786213,2014,"4/8/14",145.5786213,"MARIAN",14.8507270812988,145.587326049805,1.06,1.89427773452842
"2163",2163,"PACIFIC","MARIAN","Aguijan",14.84365985,145.5659106,2014,"4/8/14",145.5659106,"MARIAN",14.8507270812988,145.545669555664,1.05,2.31572569537406
"2164",2164,"PACIFIC","MARIAN","Aguijan",14.84862101,145.5375061,2014,"4/8/14",145.5375061,"MARIAN",14.8507270812988,145.545669555664,1.05,0.90914978200119
"2165",2165,"PACIFIC","MARIAN","Aguijan",14.86694561,145.5729019,2014,"4/8/14",145.5729019,"MARIAN",14.8507270812988,145.587326049805,1.06,2.38081881332534
"2166",2166,"PACIFIC","MARIAN","Aguijan",14.84750211,145.5372731,2014,"4/8/14",145.5372731,"MARIAN",14.8507270812988,145.545669555664,1.05,0.972187456065337
"2167",2167,"PACIFIC","MARIAN","Aguijan",14.82924976,145.5302073,2014,"4/8/14",145.5302073,"MARIAN",14.8090696334839,145.545669555664,1.05,2.79560162796654
"2168",2168,"PACIFIC","MARIAN","Aguijan",14.84227859,145.5542424,2014,"4/8/14",145.5542424,"MARIAN",14.8507270812988,145.545669555664,1.05,1.31736405370693
"2169",2169,"PACIFIC","MARIAN","Aguijan",14.86163911,145.5615422,2014,"4/8/14",145.5615422,"MARIAN",14.8507270812988,145.545669555664,1.05,2.09579804645318
"2170",2170,"PACIFIC","MARIAN","Aguijan",14.85690535,145.5473116,2014,"4/8/14",145.5473116,"MARIAN",14.8507270812988,145.545669555664,1.05,0.710093757579871
"2171",2171,"PACIFIC","MARIAN","Aguijan",14.85945345,145.5553907,2014,"4/8/14",145.5553907,"MARIAN",14.8507270812988,145.545669555664,1.05,1.42749091339126
"2172",2172,"PACIFIC","MARIAN","Alamagan",17.59192429,145.8137212,2014,"5/2/14",145.8137212,"MARIAN",17.6000900268555,145.795639038086,1.2,2.12315016068349
"2173",2173,"PACIFIC","MARIAN","Alamagan",17.57945596,145.8230366,2014,"5/2/14",145.8230366,"MARIAN",17.5584335327148,145.837310791016,1.2,2.78772542722182
"2174",2174,"PACIFIC","MARIAN","Alamagan",17.6211183,145.83638,2014,"5/2/14",145.83638,"MARIAN",17.6417484283447,145.837310791016,1.21,2.29865741127372
"2175",2175,"PACIFIC","MARIAN","Alamagan",17.57908179,145.835197,2014,"5/2/14",145.835197,"MARIAN",17.5584335327148,145.837310791016,1.2,2.30947445317756
"2176",2176,"PACIFIC","MARIAN","Alamagan",17.61450581,145.8197676,2014,"5/2/14",145.8197676,"MARIAN",17.6000900268555,145.795639038086,1.2,3.02152262821604
"2177",2177,"PACIFIC","MARIAN","Alamagan",17.58363945,145.8216993,2014,"5/2/14",145.8216993,"MARIAN",17.5584335327148,145.837310791016,1.2,3.25853519067534
"2178",2178,"PACIFIC","MARIAN","Alamagan",17.60209993,145.8140697,2014,"5/2/14",145.8140697,"MARIAN",17.6000900268555,145.795639038086,1.2,1.96839902632803
"2179",2179,"PACIFIC","MARIAN","Alamagan",17.58607104,145.8217236,2014,"5/2/14",145.8217236,"MARIAN",17.6000900268555,145.795639038086,1.2,3.17753488936449
"2180",2180,"PACIFIC","MARIAN","Alamagan",17.60798654,145.8497412,2014,"5/2/14",145.8497412,"MARIAN",17.6000900268555,145.878967285156,1.21,3.22325222593105
"2181",2181,"PACIFIC","MARIAN","Alamagan",17.60516217,145.8516427,2014,"5/2/14",145.8516427,"MARIAN",17.6000900268555,145.878967285156,1.21,2.95380146590367
"2182",2182,"PACIFIC","MARIAN","Alamagan",17.58471075,145.8435389,2014,"5/2/14",145.8435389,"MARIAN",17.5584335327148,145.837310791016,1.2,2.99891105067597
"2183",2183,"PACIFIC","MARIAN","Asuncion",19.67435257,145.403504,2014,"4/25/14",145.403504,"MARIAN",19.6829414367676,145.420684814453,1.45,2.03892979509953
"2184",2184,"PACIFIC","MARIAN","Asuncion",19.67536376,145.4071509,2014,"4/24/14",145.4071509,"MARIAN",19.6829414367676,145.420684814453,1.45,1.65044603238539
"2185",2185,"PACIFIC","MARIAN","Asuncion",19.6750662,145.3987003,2014,"4/25/14",145.3987003,"MARIAN",19.6829414367676,145.379028320312,1.43,2.24059771326072
"2186",2186,"PACIFIC","MARIAN","Asuncion",19.68702265,145.3875272,2014,"4/25/14",145.3875272,"MARIAN",19.6829414367676,145.379028320312,1.43,0.999965302039596
"2187",2187,"PACIFIC","MARIAN","Asuncion",19.70522739,145.4130055,2014,"4/24/14",145.4130055,"MARIAN",19.7245979309082,145.420684814453,1.42,2.3015929050088
"2188",2188,"PACIFIC","MARIAN","Asuncion",19.68130192,145.4153953,2014,"4/24/14",145.4153953,"MARIAN",19.6829414367676,145.420684814453,1.45,0.583691924817544
"2189",2189,"PACIFIC","MARIAN","Asuncion",19.70667411,145.3966488,2014,"4/24/14",145.3966488,"MARIAN",19.7245979309082,145.379028320312,1.42,2.71858941772843
"2190",2190,"PACIFIC","MARIAN","Asuncion",19.68514225,145.3877231,2014,"4/25/14",145.3877231,"MARIAN",19.6829414367676,145.379028320312,1.43,0.943694881001343
"2191",2191,"PACIFIC","MARIAN","Asuncion",19.67504206,145.4043055,2014,"4/25/14",145.4043055,"MARIAN",19.6829414367676,145.420684814453,1.45,1.92894150714367
"2192",2192,"PACIFIC","MARIAN","Asuncion",19.68125674,145.3891104,2014,"4/25/14",145.3891104,"MARIAN",19.6829414367676,145.379028320312,1.43,1.07327264224605
"2193",2193,"PACIFIC","MARIAN","Asuncion",19.67645952,145.398479,2014,"4/25/14",145.398479,"MARIAN",19.6829414367676,145.379028320312,1.43,2.16269016941877
"2194",2194,"PACIFIC","MARIAN","Asuncion",19.69867685,145.3912384,2014,"4/25/14",145.3912384,"MARIAN",19.6829414367676,145.379028320312,1.43,2.16934048553786
"2195",2195,"PACIFIC","MARIAN","Asuncion",19.69157319,145.4191126,2014,"4/24/14",145.4191126,"MARIAN",19.6829414367676,145.420684814453,1.45,0.974910181777241
"2196",2196,"PACIFIC","MARIAN","Asuncion",19.67629675,145.409783,2014,"4/24/14",145.409783,"MARIAN",19.6829414367676,145.420684814453,1.45,1.36121018943555
"2197",2197,"PACIFIC","MARIAN","Asuncion",19.69152482,145.420403,2014,"4/24/14",145.420403,"MARIAN",19.6829414367676,145.420684814453,1.45,0.955954295517447
"2198",2198,"PACIFIC","MARIAN","Asuncion",19.70793407,145.4039913,2014,"4/24/14",145.4039913,"MARIAN",19.7245979309082,145.420684814453,1.42,2.54977747440346
"2199",2199,"PACIFIC","MARIAN","Asuncion",19.67493687,145.4006045,2014,"4/25/14",145.4006045,"MARIAN",19.6829414367676,145.420684814453,1.45,2.28562277353051
"2200",2200,"PACIFIC","MARIAN","Asuncion",19.70220982,145.4163556,2014,"4/24/14",145.4163556,"MARIAN",19.6829414367676,145.420684814453,1.45,2.19241329681438
"2201",2201,"PACIFIC","MARIAN","Asuncion",19.68443055,145.4171777,2014,"4/24/14",145.4171777,"MARIAN",19.6829414367676,145.420684814453,1.45,0.403244933180314
"2202",2202,"PACIFIC","MARIAN","Asuncion",19.68394649,145.3896968,2014,"4/25/14",145.3896968,"MARIAN",19.6829414367676,145.379028320312,1.43,1.12379839841285
"2203",2203,"PACIFIC","MARIAN","Asuncion",19.69588526,145.390848,2014,"4/25/14",145.390848,"MARIAN",19.6829414367676,145.379028320312,1.43,1.90023596616789
"2204",2240,"PACIFIC","MARIAN","Farallon de Pajaros",20.55365159,144.8940233,2014,"4/26/14",144.8940233,"MARIAN",20.5577392578125,144.879089355469,1.56,1.6217407362679
"2205",2241,"PACIFIC","MARIAN","Farallon de Pajaros",20.54291471,144.8854266,2014,"4/26/14",144.8854266,"MARIAN",20.5577392578125,144.879089355469,1.56,1.77755723380094
"2206",2242,"PACIFIC","MARIAN","Farallon de Pajaros",20.54625372,144.9048614,2014,"4/26/14",144.9048614,"MARIAN",20.5577392578125,144.920745849609,1.56,2.09191100069013
"2207",2243,"PACIFIC","MARIAN","Farallon de Pajaros",20.53818908,144.8997206,2014,"4/26/14",144.8997206,"MARIAN",20.5577392578125,144.879089355469,1.56,3.05960559104137
"2208",2244,"PACIFIC","MARIAN","Farallon de Pajaros",20.54999775,144.8863861,2014,"4/26/14",144.8863861,"MARIAN",20.5577392578125,144.879089355469,1.56,1.14940062779609
"2209",2245,"PACIFIC","MARIAN","Farallon de Pajaros",20.55010588,144.902397,2014,"4/26/14",144.902397,"MARIAN",20.5577392578125,144.920745849609,1.56,2.09283132885898
"2210",2246,"PACIFIC","MARIAN","Farallon de Pajaros",20.53514594,144.8929815,2014,"4/26/14",144.8929815,"MARIAN",20.5160827636719,144.879089355469,1.54,2.56921485536011
"2211",2247,"PACIFIC","MARIAN","Farallon de Pajaros",20.53674554,144.8870981,2014,"4/26/14",144.8870981,"MARIAN",20.5160827636719,144.879089355469,1.54,2.44701521635839
"2212",2248,"PACIFIC","MARIAN","Farallon de Pajaros",20.5435913,144.9027083,2014,"4/26/14",144.9027083,"MARIAN",20.5577392578125,144.920745849609,1.56,2.45263378476471
"2213",2249,"PACIFIC","MARIAN","Farallon de Pajaros",20.5474344,144.8860071,2014,"4/26/14",144.8860071,"MARIAN",20.5577392578125,144.879089355469,1.56,1.35493348598088
"2214",2250,"PACIFIC","MARIAN","Farallon de Pajaros",20.53621246,144.8908186,2014,"4/26/14",144.8908186,"MARIAN",20.5160827636719,144.879089355469,1.54,2.5527520521551
"2215",2298,"PACIFIC","MARIAN","Guam",13.46689839,144.8589869,2014,"3/29/14",144.8589869,"MARIAN",13.4760456085205,144.879089355469,1.01,2.40266809759614
"2216",2299,"PACIFIC","MARIAN","Guam",13.44992529,144.8367388,2014,"3/29/14",144.8367388,"MARIAN",13.4343881607056,144.837417602539,1.02,1.73114607570231
"2217",2300,"PACIFIC","MARIAN","Guam",13.2881113,144.7681041,2014,"3/28/14",144.7681041,"MARIAN",13.2677602767944,144.754089355469,1.02,2.72725097046261
"2218",2301,"PACIFIC","MARIAN","Guam",13.52104037,144.9294671,2014,"3/29/14",144.9294671,"MARIAN",13.5177021026611,144.920745849609,1,1.01445911666608
"2219",2302,"PACIFIC","MARIAN","Guam",13.28116673,144.7644505,2014,"3/26/14",144.7644505,"MARIAN",13.2677602767944,144.754089355469,1.02,1.86746951680278
"2220",2303,"PACIFIC","MARIAN","Guam",13.24512203,144.7333501,2014,"3/26/14",144.7333501,"MARIAN",13.2261028289795,144.754089355469,1.02,3.08758538821529
"2221",2304,"PACIFIC","MARIAN","Guam",13.43301035,144.812281,2014,"3/28/14",144.812281,"MARIAN",13.4343881607056,144.837417602539,1.02,2.72595189135412
"2222",2305,"PACIFIC","MARIAN","Guam",13.4010681,144.7841954,2014,"3/28/14",144.7841954,"MARIAN",13.3927307128906,144.795761108398,1.01,1.55885741640022
"2223",2306,"PACIFIC","MARIAN","Guam",13.24426155,144.724896,2014,"3/26/14",144.724896,"MARIAN",13.2261028289795,144.712432861328,1.03,2.43106826616894
"2224",2307,"PACIFIC","MARIAN","Guam",13.31383059,144.7736521,2014,"3/28/14",144.7736521,"MARIAN",13.3094167709351,144.795761108398,1.01,2.44491788349679
"2225",2308,"PACIFIC","MARIAN","Guam",13.51632924,144.9201938,2014,"3/29/14",144.9201938,"MARIAN",13.5177021026611,144.920745849609,1,0.164091922067672
"2226",2309,"PACIFIC","MARIAN","Guam",13.47940553,144.8676742,2014,"3/29/14",144.8676742,"MARIAN",13.4760456085205,144.879089355469,1.01,1.29109777319162
"2227",2310,"PACIFIC","MARIAN","Guam",13.32663478,144.7759151,2014,"3/28/14",144.7759151,"MARIAN",13.3094167709351,144.795761108398,1.01,2.88019460125718
"2228",2311,"PACIFIC","MARIAN","Guam",13.36839376,144.7781781,2014,"3/28/14",144.7781781,"MARIAN",13.35107421875,144.795761108398,1.02,2.70994334619255
"2229",2312,"PACIFIC","MARIAN","Guam",13.29235062,144.7686575,2014,"3/28/14",144.7686575,"MARIAN",13.2677602767944,144.754089355469,1.02,3.15982095133883
"2230",2313,"PACIFIC","MARIAN","Guam",13.48836394,144.8755297,2014,"3/29/14",144.8755297,"MARIAN",13.4760456085205,144.879089355469,1.01,1.42438361415527
"2231",2314,"PACIFIC","MARIAN","Guam",13.25333009,144.7386813,2014,"3/26/14",144.7386813,"MARIAN",13.2677602767944,144.754089355469,1.02,2.31680235550597
"2232",2315,"PACIFIC","MARIAN","Guam",13.34214482,144.7739208,2014,"3/28/14",144.7739208,"MARIAN",13.35107421875,144.795761108398,1.02,2.56594453969513
"2233",2316,"PACIFIC","MARIAN","Guam",13.26116667,144.7432541,2014,"3/26/14",144.7432541,"MARIAN",13.2677602767944,144.754089355469,1.02,1.38456425576956
"2234",2317,"PACIFIC","MARIAN","Guam",13.30416206,144.7740843,2014,"3/28/14",144.7740843,"MARIAN",13.3094167709351,144.795761108398,1.01,2.42002391202901
"2235",2318,"PACIFIC","MARIAN","Guam",13.61366887,144.9077283,2014,"3/30/14",144.9077283,"MARIAN",13.6010160446167,144.920745849609,1,1.99187587836276
"2236",2319,"PACIFIC","MARIAN","Guam",13.60173714,144.9476443,2014,"3/30/14",144.9476443,"MARIAN",13.6010160446167,144.96240234375,0.98,1.59880094446558
"2237",2320,"PACIFIC","MARIAN","Guam",13.57690542,144.9512871,2014,"3/29/14",144.9512871,"MARIAN",13.5593595504761,144.96240234375,0.98,2.29384697380608
"2238",2321,"PACIFIC","MARIAN","Guam",13.61763049,144.9053256,2014,"3/30/14",144.9053256,"MARIAN",13.6010160446167,144.920745849609,1,2.49081853338536
"2239",2322,"PACIFIC","MARIAN","Guam",13.5982444,144.9605377,2014,"3/30/14",144.9605377,"MARIAN",13.6010160446167,144.96240234375,0.98,0.368645323001448
"2240",2323,"PACIFIC","MARIAN","Guam",13.55289571,144.9409792,2014,"3/29/14",144.9409792,"MARIAN",13.5593595504761,144.96240234375,0.98,2.42747070563837
"2241",2324,"PACIFIC","MARIAN","Guam",13.59549648,144.9569513,2014,"3/30/14",144.9569513,"MARIAN",13.6010160446167,144.96240234375,0.98,0.85169923777756
"2242",2325,"PACIFIC","MARIAN","Guam",13.56660381,144.9407385,2014,"3/29/14",144.9407385,"MARIAN",13.5593595504761,144.96240234375,0.98,2.47917823007369
"2243",2326,"PACIFIC","MARIAN","Guam",13.60119819,144.9354076,2014,"3/30/14",144.9354076,"MARIAN",13.6010160446167,144.920745849609,1,1.58649721514345
"2244",2327,"PACIFIC","MARIAN","Guam",13.48187568,144.7024812,2014,"4/4/14",144.7024812,"MARIAN",13.4760456085205,144.712432861328,0.97,1.25768699379632
"2245",2328,"PACIFIC","MARIAN","Guam",13.47263019,144.6912179,2014,"4/4/14",144.6912179,"MARIAN",13.4760456085205,144.670776367188,0.99,2.2453294023403
"2246",2329,"PACIFIC","MARIAN","Guam",13.47157398,144.6913095,2014,"4/4/14",144.6913095,"MARIAN",13.4760456085205,144.670776367188,0.99,2.27788097684846
"2247",2330,"PACIFIC","MARIAN","Guam",13.47916598,144.7082337,2014,"4/4/14",144.7082337,"MARIAN",13.4760456085205,144.712432861328,0.97,0.572098382648768
"2248",2331,"PACIFIC","MARIAN","Guam",13.48064546,144.7044988,2014,"4/4/14",144.7044988,"MARIAN",13.4760456085205,144.712432861328,0.97,0.999945397026088
"2249",2332,"PACIFIC","MARIAN","Guam",13.47910269,144.7002514,2014,"4/4/14",144.7002514,"MARIAN",13.4760456085205,144.712432861328,0.97,1.36189482803422
"2250",2333,"PACIFIC","MARIAN","Guam",13.51000845,144.7835262,2014,"3/25/14",144.7835262,"MARIAN",13.5177021026611,144.754089355469,0.99,3.29927006373353
"2251",2334,"PACIFIC","MARIAN","Guam",13.52449891,144.8013113,2014,"3/25/14",144.8013113,"MARIAN",13.5593595504761,144.795761108398,1.01,3.92688064396352
"2252",2335,"PACIFIC","MARIAN","Guam",13.51760245,144.7988612,2014,"3/25/14",144.7988612,"MARIAN",NA,NA,NA,NA
"2253",2336,"PACIFIC","MARIAN","Guam",13.51085166,144.7925651,2014,"4/4/14",144.7925651,"MARIAN",NA,NA,NA,NA
"2254",2337,"PACIFIC","MARIAN","Guam",13.33672592,144.6332114,2014,"3/27/14",144.6332114,"MARIAN",13.3094167709351,144.629104614258,0.98,3.07241731516392
"2255",2338,"PACIFIC","MARIAN","Guam",13.4842273,144.7552442,2014,"4/4/14",144.7552442,"MARIAN",13.5177021026611,144.754089355469,0.99,3.728494065479
"2256",2339,"PACIFIC","MARIAN","Guam",13.65984024,144.8613762,2014,"3/30/14",144.8613762,"MARIAN",13.6426734924316,144.879089355469,1.05,2.70617760012783
"2257",2340,"PACIFIC","MARIAN","Guam",13.31465243,144.6439327,2014,"3/27/14",144.6439327,"MARIAN",13.3094167709351,144.629104614258,0.98,1.70877158304543
"2258",2341,"PACIFIC","MARIAN","Guam",13.38480888,144.6464269,2014,"3/27/14",144.6464269,"MARIAN",13.3927307128906,144.629104614258,0.96,2.07283973747779
"2259",2342,"PACIFIC","MARIAN","Guam",13.62335734,144.8340179,2014,"3/25/14",144.8340179,"MARIAN",13.6426734924316,144.837417602539,1.03,2.18149171669773
"2260",2343,"PACIFIC","MARIAN","Guam",13.37904657,144.642978,2014,"3/31/14",144.642978,"MARIAN",13.3927307128906,144.629104614258,0.96,2.13956788727602
"2261",2344,"PACIFIC","MARIAN","Guam",13.35996542,144.6355737,2014,"3/27/14",144.6355737,"MARIAN",13.3927307128906,144.629104614258,0.96,3.71409215508239
"2262",2345,"PACIFIC","MARIAN","Guam",13.64121825,144.8880359,2014,"3/30/14",144.8880359,"MARIAN",13.6426734924316,144.879089355469,1.05,0.98129235207394
"2263",2346,"PACIFIC","MARIAN","Guam",13.57210997,144.8224274,2014,"3/25/14",144.8224274,"MARIAN",13.5593595504761,144.795761108398,1.01,3.21584446439438
"2264",2347,"PACIFIC","MARIAN","Guam",13.22889458,144.641005,2014,"3/26/14",144.641005,"MARIAN",13.2261028289795,144.629104614258,0.99,1.32651640426711
"2265",2348,"PACIFIC","MARIAN","Guam",13.48489744,144.7384739,2014,"4/4/14",144.7384739,"MARIAN",13.4760456085205,144.712432861328,0.97,2.98626706822219
"2266",2349,"PACIFIC","MARIAN","Guam",13.39289205,144.6550647,2014,"3/31/14",144.6550647,"MARIAN",13.3927307128906,144.629104614258,0.96,2.81133090069869
"2267",2350,"PACIFIC","MARIAN","Guam",13.60607377,144.8336791,2014,"3/25/14",144.8336791,"MARIAN",NA,NA,NA,NA
"2268",2351,"PACIFIC","MARIAN","Guam",13.46774898,144.6567923,2014,"4/4/14",144.6567923,"MARIAN",13.4760456085205,144.670776367188,0.99,1.77335345062006
"2269",2352,"PACIFIC","MARIAN","Guam",13.48810452,144.7643728,2014,"3/25/14",144.7643728,"MARIAN",13.5177021026611,144.754089355469,0.99,3.47773332727733
"2270",2353,"PACIFIC","MARIAN","Guam",13.27537333,144.6622668,2014,"3/27/14",144.6622668,"MARIAN",13.2677602767944,144.629104614258,1,3.69160062682878
"2271",2354,"PACIFIC","MARIAN","Guam",13.65065427,144.8782804,2014,"3/30/14",144.8782804,"MARIAN",13.6426734924316,144.879089355469,1.05,0.892715633569079
"2272",2355,"PACIFIC","MARIAN","Guam",13.25916147,144.6531257,2014,"3/27/14",144.6531257,"MARIAN",13.2677602767944,144.629104614258,1,2.77312788145591
"2273",2356,"PACIFIC","MARIAN","Guam",13.28807635,144.6536857,2014,"3/27/14",144.6536857,"MARIAN",13.2677602767944,144.629104614258,1,3.49390583381824
"2274",2357,"PACIFIC","MARIAN","Guam",13.3498928,144.6394565,2014,"3/27/14",144.6394565,"MARIAN",NA,NA,NA,NA
"2275",2358,"PACIFIC","MARIAN","Guam",13.30920135,144.6517751,2014,"3/27/14",144.6517751,"MARIAN",13.3094167709351,144.629104614258,0.98,2.45600205314848
"2276",2359,"PACIFIC","MARIAN","Guam",13.23864056,144.6603944,2014,"3/26/14",144.6603944,"MARIAN",13.2261028289795,144.670776367188,1,1.7926671342702
"2277",2360,"PACIFIC","MARIAN","Guam",13.65304587,144.8726878,2014,"3/30/14",144.8726878,"MARIAN",13.6426734924316,144.879089355469,1.05,1.34638889033184
"2278",2361,"PACIFIC","MARIAN","Guam",13.36390793,144.6444018,2014,"3/27/14",144.6444018,"MARIAN",13.3927307128906,144.629104614258,0.96,3.61099036125037
"2279",2362,"PACIFIC","MARIAN","Guam",13.29991638,144.6569286,2014,"3/27/14",144.6569286,"MARIAN",13.3094167709351,144.629104614258,0.98,3.1943686832117
"2280",2363,"PACIFIC","MARIAN","Guam",13.65345625,144.8723713,2014,"3/30/14",144.8723713,"MARIAN",13.6426734924316,144.879089355469,1.05,1.40318803427218
"2281",2364,"PACIFIC","MARIAN","Guam",13.55106058,144.8089987,2014,"3/25/14",144.8089987,"MARIAN",13.5593595504761,144.795761108398,1.01,1.70460736476562
"2282",2365,"PACIFIC","MARIAN","Guam",13.23855481,144.639414,2014,"3/26/14",144.639414,"MARIAN",13.2261028289795,144.629104614258,0.99,1.7802994320421
"2283",2366,"PACIFIC","MARIAN","Guam",13.58279237,144.830938,2014,"3/25/14",144.830938,"MARIAN",NA,NA,NA,NA
"2284",2367,"PACIFIC","MARIAN","Guam",13.41115572,144.6542384,2014,"3/31/14",144.6542384,"MARIAN",13.3927307128906,144.629104614258,0.96,3.40799716907146
"2285",2368,"PACIFIC","MARIAN","Guam",13.48852403,144.7657918,2014,"4/4/14",144.7657918,"MARIAN",13.5177021026611,144.754089355469,0.99,3.48634548952674
"2286",2369,"PACIFIC","MARIAN","Guam",13.2355183,144.653573,2014,"3/26/14",144.653573,"MARIAN",13.2261028289795,144.670776367188,1,2.1386781559101
"2287",2370,"PACIFIC","MARIAN","Guam",13.38210354,144.6465065,2014,"3/31/14",144.6465065,"MARIAN",13.3927307128906,144.629104614258,0.96,2.22507730269209
"2288",2371,"PACIFIC","MARIAN","Guguan",17.29808654,145.8396111,2014,"5/6/14",145.8396111,"MARIAN",17.3084907531738,145.837310791016,1.17,1.18371396515836
"2289",2372,"PACIFIC","MARIAN","Guguan",17.32006623,145.8466772,2014,"5/6/14",145.8466772,"MARIAN",17.3084907531738,145.837310791016,1.17,1.6282764444866
"2290",2373,"PACIFIC","MARIAN","Guguan",17.30237598,145.8504295,2014,"5/6/14",145.8504295,"MARIAN",17.3084907531738,145.837310791016,1.17,1.55154990366684
"2291",2374,"PACIFIC","MARIAN","Guguan",17.29507349,145.8462223,2014,"5/6/14",145.8462223,"MARIAN",17.3084907531738,145.837310791016,1.17,1.7685921658957
"2292",2375,"PACIFIC","MARIAN","Guguan",17.31755988,145.8326705,2014,"5/6/14",145.8326705,"MARIAN",17.3084907531738,145.837310791016,1.17,1.12357956154634
"2293",2376,"PACIFIC","MARIAN","Guguan",17.30457723,145.8306799,2014,"5/6/14",145.8306799,"MARIAN",17.3084907531738,145.837310791016,1.17,0.828513946164273
"2294",2377,"PACIFIC","MARIAN","Guguan",17.29941423,145.8505519,2014,"5/6/14",145.8505519,"MARIAN",17.3084907531738,145.837310791016,1.17,1.73243633717933
"2295",2378,"PACIFIC","MARIAN","Guguan",17.31372457,145.8504548,2014,"5/6/14",145.8504548,"MARIAN",17.3084907531738,145.837310791016,1.17,1.51353930243258
"2296",2379,"PACIFIC","MARIAN","Guguan",17.29727458,145.8364588,2014,"5/6/14",145.8364588,"MARIAN",17.3084907531738,145.837310791016,1.17,1.25185791840281
"2297",2380,"PACIFIC","MARIAN","Guguan",17.31092644,145.8314551,2014,"5/6/14",145.8314551,"MARIAN",17.3084907531738,145.837310791016,1.17,0.678831134316326
"2298",2381,"PACIFIC","MARIAN","Guguan",17.32260025,145.8397871,2014,"5/6/14",145.8397871,"MARIAN",17.3084907531738,145.837310791016,1.17,1.59255668147654
"2299",3227,"PACIFIC","MARIAN","Maug",20.01002583,145.2291126,2014,"5/5/14",145.2291126,"MARIAN",20.0161972045898,145.212371826172,1.46,1.88098551385638
"2300",3228,"PACIFIC","MARIAN","Maug",20.01139551,145.2186134,2014,"4/28/14",145.2186134,"MARIAN",20.0161972045898,145.212371826172,1.46,0.843757324759569
"2301",3229,"PACIFIC","MARIAN","Maug",20.01321631,145.2337967,2014,"5/5/14",145.2337967,"MARIAN",20.0161972045898,145.254043579102,1.46,2.14358903273273
"2302",3230,"PACIFIC","MARIAN","Maug",20.011206,145.2268421,2014,"5/3/14",145.2268421,"MARIAN",20.0161972045898,145.212371826172,1.46,1.61230791364096
"2303",3231,"PACIFIC","MARIAN","Maug",20.02515525,145.2367923,2014,"5/4/14",145.2367923,"MARIAN",20.0161972045898,145.254043579102,1.46,2.06157800816023
"2304",3232,"PACIFIC","MARIAN","Maug",20.03711505,145.2205015,2014,"5/4/14",145.2205015,"MARIAN",20.0578556060791,145.212371826172,1.48,2.46037675346779
"2305",3233,"PACIFIC","MARIAN","Maug",20.02169017,145.2069475,2014,"5/3/14",145.2069475,"MARIAN",20.0161972045898,145.212371826172,1.46,0.834137778862642
"2306",3234,"PACIFIC","MARIAN","Maug",20.0111459,145.2313212,2014,"5/5/14",145.2313212,"MARIAN",20.0161972045898,145.212371826172,1.46,2.06026821974777
"2307",3235,"PACIFIC","MARIAN","Maug",20.02738802,145.2361619,2014,"5/4/14",145.2361619,"MARIAN",20.0161972045898,145.254043579102,1.46,2.24718298820054
