"","X","OCEAN","JURISDICTION","REGION","cell_2.5","lat_bin_2.5","long_bin_2.5","c_sst_mean","c_sst_sd","human_pop50_log","kd490_cv","kd490_mean","kd490_sd","land_area50_log","nAll_30yr","npp_cv","npp_mean","npp_sd","sst_cv","sst_mean","sst_sd","wave_cv","wave_mean","wave_sd","not_oasis","oasis","oasis_present","Ji","c_sst_mean_z","c_sst_sd_z","human_pop50_log_z","kd490_cv_z","kd490_mean_z","kd490_sd_z","land_area50_log_z","nAll_30yr_z","npp_cv_z","npp_mean_z","npp_sd_z","sst_cv_z","sst_mean_z","sst_sd_z","wave_cv_z","wave_mean_z","wave_sd_z","y_pred_prob"
"429",429,"PACIFIC","MARIAN","Guam","144.896_13.479",13.47916667,144.8958333,28.15,1.01,0.0106601052329308,0.100245548,0.02049232,0.002054264,2.49710828716472,0.00484364990261383,0.247538418,333.3016022,82.50495129,0.028043503,28.63524,0.80303244,0.706005206,0.138339637,0.097668504,1,0,0,1,0.317654876643828,-0.372534736617682,-0.320105633422745,-0.254885511627605,-0.815508298894877,-0.368763193773649,-0.147518034763134,-0.338548066117181,0.539160771492056,-0.18931347033346,0.265218291166217,-0.295762115869016,0.511629176928311,-0.290041449566895,0.845804542278273,-0.841043157861728,-0.763798953959891,0.316859170684292
"430",430,"PACIFIC","MARIAN","Guam","144.896_13.604",13.60416667,144.8958333,28.13,1,0.0421435576325539,0.113349152,0.02182516,0.002473863,2.49487869006171,0.00146986889303662,0.247538418,333.3016022,82.50495129,0.032011307,28.40796,0.90937594,0.706005206,0.138339637,0.097668504,2,0,0,2,0.256251083541544,-0.410073305119225,-0.316344477604672,-0.00593586314186809,-0.186615773888787,-0.04681763968078,-0.148182111287017,-0.339524597789205,0.539160771492056,-0.18931347033346,0.265218291166217,-0.037203624238443,-0.0232641809187873,-0.0359792216759297,0.845804542278273,-0.841043157861728,-0.763798953959891,0.400829288225033
"431",431,"PACIFIC","MARIAN","Guam","144.896_13.646",13.64583333,144.8958333,28.12,1.05,0.000241995104422844,0.113672425,0.02220315,0.002523886,4.05700176818964,0.504939758435357,0.153160891,307.8570614,47.1516618,0.025893601,28.54033,0.739011908,0.400934442,22.65194197,9.081943704,2,0,0,2,0.225549186990407,-0.222380462611513,-0.321350228044256,0.00020585937316894,-0.00826346939083245,-0.00843651281349125,0.317089960603935,-0.193796617326737,-0.288040754000282,-0.248393307110581,-0.515486413113626,-0.435858607095284,0.288262718844593,-0.44299107968707,0.0897172044674926,0.204763163539649,0.713889272836527,0.451779054830153
"432",432,"PACIFIC","MARIAN","Guam","144.938_13.521",13.52083333,144.9375,28.11,1,0.0447403967702439,0.093818946,0.02072313,0.001944222,2.49984421056958,0.00355060757719912,0.247538418,333.3016022,82.50495129,0.028658988,28.6062,0.819824737,0.706005206,0.138339637,0.097668504,2,0,0,2,0.19484729043926,-0.410073305119225,-0.316034247439716,-0.37698171576028,-0.706601990788386,-0.453195074363182,-0.14670315098801,-0.338922333676472,0.539160771492056,-0.18931347033346,0.265218291166217,-0.255654571942642,0.443284830255137,-0.249923450937672,0.845804542278273,-0.841043157861728,-0.763798953959891,0.350973852966998
"433",433,"PACIFIC","MARIAN","Guam","144.938_13.562",13.5625,144.9375,28.13,0.98,0.0163335422202114,0.097423629,0.02123526,0.002068816,2.50007066274588,0.0027770013792906,0.247538418,333.3016022,82.50495129,0.027183485,28.55525,0.776231216,0.706005206,0.138339637,0.097668504,3,0,0,3,0.256251083541544,-0.485150442122309,-0.319427858944193,-0.308497918039247,-0.464956535346346,-0.357597886651469,-0.14663570311868,-0.339146251871454,0.539160771492056,-0.18931347033346,0.265218291166217,-0.351804439747701,0.323376274366763,-0.354071490703822,0.845804542278273,-0.841043157861728,-0.763798953959891,0.365444643593871
"434",434,"PACIFIC","MARIAN","Guam","144.938_13.604",13.60416667,144.9375,28.1366666666667,0.986666666666667,0.00278994753398049,0.107269253,0.0216832,0.002325941,2.49816762054539,0.00280173211940564,0.247538418,333.3016022,82.50495129,0.026541835,28.5252,0.757111154,0.706005206,0.138339637,0.097668504,3,0,0,3,0.276719014575642,-0.460124729787948,-0.321045838106871,-0.121445208424188,-0.253598744725395,-0.160313692465761,-0.147202516579103,-0.339139093626469,0.539160771492056,-0.18931347033346,0.265218291166217,-0.393617003108884,0.252654937674996,-0.399750686415205,0.845804542278273,-0.841043157861728,-0.763798953959891,0.395970328735883
"435",435,"PACIFIC","MARIAN","Guam","144.979_13.604",13.60416667,144.9791667,28.14,0.98,0.0222825088252383,0.109455601,0.02171632,0.002376973,2.49734090720772,0.00314330869121477,0.247538418,333.3016022,82.50495129,0.027602539,28.54805,0.787998668,0.706005206,0.138339637,0.097668504,1,0,0,1,0.286952980092691,-0.485150442122309,-0.31871716844958,-0.0799077378117137,-0.237971272239423,-0.121158390578799,-0.147448749819533,-0.339040225223379,0.539160771492056,-0.18931347033346,0.265218291166217,-0.324497150841354,0.306431395026304,-0.325958206189771,0.845804542278273,-0.841043157861728,-0.763798953959891,0.448193223343332
"436",436,"PACIFIC","MARIAN","Marianas_lower","145.521_14.812",14.8125,145.5208333,28.1,1.05,10.451912475272,0.083728656,0.0221516,0.001854724,5.26760182321285,2.00004510521772,0.150518342,283.8081399,42.71833068,0.027849719,28.51935,0.794255878,0.387274523,15.47300594,5.992300986,1,0,0,1,0.164145393888123,-0.222380462611513,0.927253665076916,-0.56868272783445,-0.0325870263549576,-0.521864168427285,0.677662314804711,0.238957530023157,-0.311202206026761,-0.304232646796593,-0.613387414998988,-0.308389881439629,0.238887223210869,-0.311009283942698,0.0558624631740237,-0.128714196949452,0.205720436980309,0.518516678986771
"437",437,"PACIFIC","MARIAN","Marianas_lower","145.521_14.854",14.85416667,145.5208333,28.07,1.05,10.6819175876695,0.086526452,0.02223064,0.001923538,5.36445346196783,2.00029215123039,0.135423027,301.5947537,40.84287438,0.027512253,28.50797,0.784318494,0.390502559,14.16899167,5.533027511,2,0,0,2,0.0720397042346921,-0.222380462611513,0.954731117539874,-0.51552862376241,0.00470752151011306,-0.469065278631678,0.706509185618223,0.239029036814833,-0.443509843159352,-0.2629337981209,-0.654803011035544,-0.330380559390607,0.212104900031093,-0.334750405106173,0.0638628271341618,-0.189288526485541,0.130181454504864,0.522808433419586
"438",438,"PACIFIC","MARIAN","Marianas_lower","145.562_14.854",14.85416667,145.5625,28.0728571428571,1.05285714285714,10.776039466636,0.094346382,0.02215723,0.002090454,5.40160406330333,2.00498502727947,0.144305934,300.8149152,43.40937744,0.027513657,28.4891,0.783839333,0.390548521,14.55004591,5.682498914,6,1,1,7,0.0808116746778724,-0.211655157325358,0.965975343496716,-0.36696118959063,-0.0299305447699331,-0.340995707190933,0.71757434270948,0.24038737693288,-0.36565281029594,-0.264744509961002,-0.59812706824789,-0.330289068953516,0.167695195426312,-0.335895155007939,0.0639767393483798,-0.171587719342623,0.154765756247518,0.464108225070129
"439",439,"PACIFIC","MARIAN","Marianas_lower","145.604_14.979",14.97916667,145.6041667,28.06,1.06,10.9288619891399,0.087122583,0.02186868,0.001905256,4.98033981389943,0.00204150967299938,0.167831414,409.971466,68.799131175,0.02766065,28.47608,0.787666871,0.1726236455,20.60936466,3.555123115,2,0,0,2,0.0413378076835447,-0.184841894109971,0.984232214196675,-0.504202991295079,-0.166081124052147,-0.483092501336989,0.592102481447029,-0.339359137931239,-0.159456339986441,-0.0112932390142094,-0.0374465639053438,-0.320710398142092,0.13705320528565,-0.326750892955089,-0.476128240883488,0.109880957167108,-0.195134274881751,0.402433274528282
"440",440,"PACIFIC","MARIAN","Marianas_lower","145.604_15.021",15.02083333,145.6041667,28.0933333333333,1.05333333333333,10.9371399456222,0.085485802,0.02172779,0.001857418,4.98054369594718,0.00117789535201155,0.170579928,409.354766225,69.8317442925,0.034865852,28.32077,0.98742777,0.1773156655,20.201286925,3.56699359175,4,0,0,4,0.143677462854025,-0.209867606444332,0.985221136370458,-0.535299478536156,-0.232559221834409,-0.519797144142846,0.592163206894407,-0.339609108730904,-0.135366124382073,-0.0127251580389569,-0.0146434264841047,0.14881031432596,-0.228461962820795,0.150492182977546,-0.464499539187396,0.0909248492740319,-0.193181878795316,0.359836098638652
"441",441,"PACIFIC","MARIAN","Marianas_lower","145.604_15.062",15.0625,145.6041667,28.09,1.05666666666667,10.9077650294089,0.09583007,0.0219882,0.002107131,4.9875859406794,0.000640228558331728,0.156190914333333,404.9122598,63.46453824,0.028268327,28.48459,0.805211711,0.173282535,18.9770523633333,3.28941063133333,3,0,0,3,0.133443497336976,-0.197354750277152,0.981711875835151,-0.338773249382539,-0.109686332037557,-0.328199952182921,0.594260711145643,-0.339764734911599,-0.261483161284266,-0.0230402412048639,-0.155250079783281,-0.281111655734808,0.157081111283887,-0.284835015272009,-0.474495249241042,0.0340564625746548,-0.238837322716603,0.447082353690192
"442",442,"PACIFIC","MARIAN","Marianas_lower","145.646_14.938",14.9375,145.6458333,28.06,1.09,7.29489042855074,0.103652659,0.0222314,0.002304344,4.98165116646439,0.00109120768145658,0.168495261666667,390.4428565,65.7310111366667,0.028241943,28.41278,0.802432116,0.187791465666667,19.58894308,3.624351727,3,0,0,3,0.0413378076835447,-0.0722261886053441,0.550101512635319,-0.190155298031262,0.0050661229318921,-0.176884413872971,0.592493062530826,-0.339634200239698,-0.153637838272985,-0.0566368382881305,-0.10519968622511,-0.282830946113864,-0.0119205255825315,-0.291475666542041,-0.438536317554487,0.0624801315207318,-0.183747902288238,0.440396183072902
"443",443,"PACIFIC","MARIAN","Marianas_lower","145.646_15.021",15.02083333,145.6458333,28.07,1.09,10.9290047433064,0.091226143,0.02192354,0.002,4.98291088623735,0.00297565357061103,0.161340283333333,414.654396166667,67.1230322133333,0.033863143,28.29475,0.958149153,0.183740534,21.0643009933333,3.81217018433333,3,0,0,3,0.0720397042346921,-0.0722261886053441,0.98424926825597,-0.426241247370268,-0.140195763527379,-0.410398310986262,0.592868264995326,-0.339088752538809,-0.216349896750614,-0.000419914474380274,-0.0744597630471623,0.0834696557187303,-0.289698873992833,0.0805434727640747,-0.448576146017051,0.1310137499649,-0.152856470648151,0.34035181221091
"444",444,"PACIFIC","MARIAN","Marianas_lower","145.646_15.062",15.0625,145.6458333,28.06,1.09,10.9442392156974,0.108173061,0.02218667,0.0024,4.98531844308688,0.00209974110475741,0.1789943455,425.77515485,75.93602032,0.027789055,28.40241,0.789276124,0.1640289715,20.987255745,3.439204832,2,0,0,2,0.0413378076835447,-0.0722261886053441,0.986069247327549,-0.104274155033182,-0.0160394581157372,-0.103490473653124,0.593585346113493,-0.339342283002819,-0.0616153151229006,0.0254014439464045,0.120156957854669,-0.312342998160182,-0.0363258587437219,-0.322906272433663,-0.497429279694311,0.127434828806519,-0.214199928843415,0.354705345638402
"445",445,"PACIFIC","MARIAN","Marianas_lower","145.688_14.979",14.97916667,145.6875,28.08,1.11,10.9107893514882,0.10426555,0.02210072,0.002304344,4.98634483358337,0.00227400795090944,0.171819933,411.0971835,70.63469034,0.028027504,28.4527,0.797458149,0.15759875,18.40246372,2.900205281,1,0,0,1,0.102741600785829,0.00285094839774046,0.98207317504846,-0.178511249645027,-0.0565944478551449,-0.176884413872971,0.593891052392056,-0.339291841941539,-0.124497710468047,-0.00867942858312668,0.00308798594198601,-0.296804676768596,0.0820294165384443,-0.303358829476081,-0.513365939739089,0.00736555693834795,-0.302851853793494,0.415197903183366
"446",446,"PACIFIC","MARIAN","Marianas_lower","145.688_15.021",15.02083333,145.6875,28.07,1.09,10.9197707355163,0.102991655,0.0220558,0.002271563,4.98222453008043,0.000389830429339781,0.188887755,397.9460526,75.16713634,0.027556362,28.4179,0.783093928,0.165326147,18.43313727,3.047479568,1,0,0,1,0.0720397042346921,-0.0722261886053441,0.983146131862824,-0.2027134242878,-0.0777896792582194,-0.202036278412015,0.592663836576302,-0.339837211964165,0.0250985847944005,-0.0392151208211472,0.103177736150245,-0.327506234825348,0.000129166392900015,-0.337675980869238,-0.49421436012087,0.00879041076739514,-0.278628922598138,0.349831252826143
"447",447,"PACIFIC","MARIAN","Marianas_lower","145.688_15.104",15.10416667,145.6875,28.02,1.1,7.02116626201559,0.131138979,0.02250491,0.002951271,4.1361464766032,0.00122044340474531,0.1825944595,299.1620479,54.619284405,0.028569934,28.41176,0.81172212,0.182424767,24.273839825,4.4278785475,2,0,0,2,-0.0814697785210232,-0.0346876201038018,0.517401183953347,0.332045289087096,0.134120168814681,0.319483002333067,0.34066289347867,-0.339596793313584,-0.03006098341482,-0.268582312775594,-0.350579322949949,-0.261457698284988,-0.014321050155764,-0.269281182503468,-0.451837142761431,0.280103884421979,-0.0515878675457577,0.42962714989153
"448",448,"PACIFIC","MARIAN","Marianas_lower","145.688_15.146",15.14583333,145.6875,27.97,1.05,2.59678967344242,0.139213121,0.0229414,0.003193744,1.65101620830933,4.20339637648431,0.2393233532,366.02433956,87.732006772,0.030027121,28.35329,0.851367664,0.2069512126,21.754197076,4.5020584036,5,0,0,5,-0.234979261276739,-0.222380462611513,-0.0111548821424212,0.485442386002107,0.340075345910138,0.505525162437262,-0.399523155263208,0.876711520242865,0.467157251686134,-0.113334343913957,0.380647063515208,-0.16650137666636,-0.151927591133059,-0.174565142175763,-0.391050803498633,0.163060939645659,-0.0393871393195761,0.509558616825587
"449",449,"PACIFIC","MARIAN","Marianas_lower","145.688_15.188",15.1875,145.6875,28,1.06,2.1191442475132,0.138439589,0.02351758,0.003255764,1.29025365590229,3.753236869924,0.28311009625,406.047114075,118.7252787525,0.027856194,28.38484,0.79069362,0.19389382625,24.34075332,4.620607441,4,0,0,4,-0.142873571623307,-0.184841894109971,-0.0682165680689358,0.470746389428,0.611942408016624,0.553111222615765,-0.506974829570618,0.746414084110888,0.850939935961184,-0.0204052160393551,1.06506974624874,-0.307967943704471,-0.0776760712453633,-0.319519773100967,-0.423412227958626,0.283212163364771,-0.0198887921558529,0.615388796391523
"450",450,"PACIFIC","MARIAN","Marianas_lower","145.688_15.229",15.22916667,145.6875,28.002,1.09,2.2071599826867,0.141457997,0.02479277,0.003507136,1.3565332884342,3.80104374281829,0.2368610388,365.04947336,86.591508954,0.029331378,28.39846,0.832965966,0.196484363,23.791072852,4.5886530396,5,0,0,5,-0.136733192313082,-0.0722261886053441,-0.0577018097054676,0.528091804520407,1.21363312780483,0.745981314831029,-0.487233707770374,0.760251652521272,0.445575522511118,-0.115597891777848,0.355461514318,-0.211838863256557,-0.045622007826333,-0.218528114908998,-0.416991842048396,0.257678297229868,-0.0251444907728217,0.860849625815383
"451",451,"PACIFIC","MARIAN","Marianas_lower","145.729_15.104",15.10416667,145.7291667,28.07,1.09,4.80107320482859,0.130082234,0.02224051,0.002893095,2.89432722230352,1.75433848166256,0.1915757695,330.193007425,64.412500075,0.028722734,28.43089,0.816612883,0.1895813925,23.173026665,4.36627825375,4,0,0,4,0.0720397042346921,-0.0722261886053441,0.252178812127237,0.311968652438961,0.00936462155348769,0.274846326471335,-0.0292079735816375,0.167838420855585,0.048658533498561,-0.196531335782743,-0.134316291874476,-0.251500619376567,0.0307005528696463,-0.257596799876728,-0.434100163147075,0.22896869315486,-0.0617195728659126,0.421329083290799
"452",452,"PACIFIC","MARIAN","Marianas_lower","145.729_15.146",15.14583333,145.7291667,28.06,1.08,7.02631288689147,0.131863358,0.02270021,0.002993326,4.13911899933102,0.00235942234634422,0.228543381,320.4217641,73.23027333,0.031058034,28.4139,0.882479858,0.197272019,25.14095187,4.959606327,1,0,0,1,0.0413378076835447,-0.109764757106886,0.518016023071042,0.345807449285196,0.226271297332499,0.35175052508068,0.34154824740992,-0.339267118978741,0.372672794082101,-0.219219246139944,0.0604060991889844,-0.0993228289653275,-0.0092846554629043,-0.100235885359729,-0.41503971553079,0.320383145137847,0.035868033140338,0.510832275425469
"453",453,"PACIFIC","MARIAN","Marianas_lower","145.729_15.271",15.27083333,145.7291667,27.99,1.1,0.726997702864352,0.151180696,0.02561824,0.003872983,0.196486937704676,5.00368411834585,0.386600461,515.3106564,199.2193374,0.02895581,28.38785,0.821993187,0.15471032,31.91391546,4.937412061,1,0,0,1,-0.173575468174455,-0.0346876201038018,-0.234528699583426,0.712809115756509,1.60312617469477,1.02668459374307,-0.832748844606004,1.10835261503876,1.75801379470892,0.233294479191578,2.84261551806317,-0.236312424850001,-0.0705921702988673,-0.244742868785776,-0.520524624237459,0.635002193314821,0.0322176323188461,0.903379754561271
"454",454,"PACIFIC","MARIAN","Marianas_lower","145.771_15.146",15.14583333,145.7708333,28.06,1.08,3.71195082735782,0.121937142,0.02226372,0.002714774,2.26983557097517,3.00447578123189,0.209472781,342.36428195,72.2295256875,0.029490178,28.47861,0.83983927,0.2010620295,22.207295435,4.45449270725,4,0,0,4,0.0413378076835447,-0.109764757106886,0.122067320076678,0.157223607466296,0.0203161202370438,0.138026045318629,-0.215210298597123,0.529687237937083,0.205522520987382,-0.168270778126834,0.0383066452607238,-0.201490799574245,0.14300744760945,-0.202107300028804,-0.405646554050329,0.184108354495136,-0.0472105049145847,0.517198434116172
"455",455,"PACIFIC","MARIAN","Marianas_lower","145.771_15.188",15.1875,145.7708333,28.05,1.07,3.42251611151092,0.112517737,0.02284966,0.002570992,1.98944428978961,2.33677057044076,0.181621723,341.631657366667,63.0840644066667,0.029556659,28.40519,0.839562505,0.174868764333333,26.0601671133333,4.47431305933333,3,0,0,3,0.0106359111324082,-0.147303325608429,0.0874901380179236,-0.0217315535485506,0.296788379549541,0.0277064886500457,-0.298723713233894,0.336421793599765,-0.0385868384809531,-0.169971863681589,-0.163652062054909,-0.197158623115404,-0.0297832525539311,-0.202768511409868,-0.470563938688461,0.363082713957956,-0.0439505534691412,0.581028987671291
"456",456,"PACIFIC","MARIAN","Marianas_lower","145.771_15.229",15.22916667,145.7708333,28.05,1.08,2.58693048456204,0.125758797,0.02385519,0.003,1.65528875274859,2.50422870340175,0.248613308,369.6259333,91.89392587,0.031084167,28.35357,0.881347094,0.206954995,21.81636594,4.515005901,2,0,0,2,0.0106359111324082,-0.109764757106886,-0.0123327055001726,0.22982956143772,0.77124165276266,0.356871282346583,-0.39825059509728,0.384892091497031,0.548581983045273,-0.104971781116333,0.472554488977265,-0.0976198947826458,-0.151268623603153,-0.102942139578507,-0.391041429199014,0.165948820048088,-0.037257600314086,0.74233346155179
"457",457,"PACIFIC","MARIAN","Marianas_lower","145.771_15.271",15.27083333,145.7708333,27.99,1.1,2.60193516584397,0.140007949,0.02463887,0.003449638,1.6524371124881,5.00061200125725,0.225388421,360.62194895,81.489128125,0.029453368,28.3796,0.835874811,0.206945539,21.66094378,4.4826371575,2,0,0,2,-0.173575468174455,-0.0346876201038018,-0.0105401783152401,0.500542975977707,1.14101633989448,0.701864847753577,-0.39909994467214,1.10746339916237,0.345020154647426,-0.125878188110392,0.242785925322121,-0.203889491162065,-0.0900081778764752,-0.21157867614415,-0.39106486494806,0.158729119042016,-0.0425814478278113,0.834949191799179
"458",458,"PACIFIC","MARIAN","Marianas_lower","145.812_15.229",15.22916667,145.8125,28.05,1.08,4.07221721496429,0.131227266,0.02274651,0.002984962,2.48185878217878,3.33481112956729,0.195354969,339.6810664,67.7556492033333,0.029490993,28.48249,0.839976904,0.192298997666667,22.7153998566667,4.33726134,3,0,0,3,0.0106359111324082,-0.109764757106886,0.165106374453651,0.33372261523461,0.24811767342249,0.345333082202044,-0.152060038449954,0.625301899683876,0.0817825164096612,-0.174500952920629,-0.0604897176221091,-0.201437690809124,0.152138854809582,-0.201778482558309,-0.427364850891176,0.207710921878682,-0.0664921283444381,0.609748144858763
"459",459,"PACIFIC","MARIAN","Marianas_lower","145.812_15.271",15.27083333,145.8125,28.045,1.09,4.084380816583,0.113889496,0.02352765,0.002679552,2.48081064239394,0.834998645372301,0.216544886166667,344.336858316667,75.0318442775,0.033983071,28.18508,0.957815588,0.20007843925,22.7959218075,4.54563995325,10,2,1,12,-0.00471503714316008,-0.0722261886053441,0.166559493394237,0.00432989648131496,0.616693876855204,0.11100127570226,-0.152372222666518,-0.0982619765744666,0.267508211524801,-0.163690640851452,0.100190089140046,0.0912846593792616,-0.547802334724494,0.0797465621202981,-0.408084283985076,0.211451343511236,-0.0322190660593816,0.571057645563159
"460",460,"PACIFIC","MARIAN","Marianas_middle","145.688_18.062",18.0625,145.6875,27.915,1.22,0.0339365565503682,0.103674596,0.02310913,0.00239583,1.74161226992732,1.50195607886417,0.0924349955,987.6921777,91.38071995,0.042441739,28.27369,1.199984583,0.2335625005,27.992397255,6.5379707245,2,0,0,2,-0.403839692308022,0.415775201914705,-0.317324923124985,-0.189738526550773,0.419217736008928,-0.106689987857322,-0.372539482923714,0.0947870256718351,-0.820291968788822,1.33012005738917,0.461221391497847,0.642486391945637,-0.339262646063675,0.658305612704641,-0.325097391378069,0.452839051778462,0.295469440695215,0.496604044786362
"461",461,"PACIFIC","MARIAN","Marianas_middle","145.729_18.062",18.0625,145.7291667,27.8933333333333,1.22777777777778,0.00514765464586477,0.117320392,0.02312413,0.002712932,1.74544594318712,1.10248030566727,0.0894417158,992.24887946,88.777206519,0.041652151,28.26693,1.177378444,0.2341403752,27.990012214,6.5535893747,10,0,0,10,-0.470360468168825,0.444971866304794,-0.320764175736791,0.0695119909029045,0.426295395649314,0.13661273472771,-0.371397638772305,-0.0208401426670448,-0.846527510371356,1.34070029141024,0.403728150768087,0.591033577671141,-0.355172004999993,0.604297929692958,-0.323665186804342,0.45272826138083,0.29803831742764,0.454715485446213
"462",462,"PACIFIC","MARIAN","Marianas_middle","145.729_18.104",18.10416667,145.7291667,27.8566666666667,1.24,0.0410090010096372,0.096974037,0.022966,0.002227106,1.74953235708551,0.0038956609973684,0.094586389,993.679132966667,94.0264705066667,0.042841917,28.22408,1.209173685,0.234042654,27.9902193433333,6.55090615833333,2,1,1,3,-0.582934088856344,0.490852338917789,-0.316480016877464,-0.317039520056677,0.35168270772037,-0.236146782722813,-0.370180516838875,-0.338822458909147,-0.801435403654049,1.34402120588019,0.519647352299173,0.668563642753323,-0.456017571630348,0.680259034648035,-0.323907379012428,0.452737882993708,0.297596995546164,0.438299311199423
"463",463,"PACIFIC","MARIAN","Marianas_middle","145.771_16.688",16.6875,145.7708333,28.03,1.16,7.04224132840518,0.249535323,0.02302104,0.005744563,4.13902766485215,0.00416328380000778,0.175661959166667,300.967693766667,53.0623674016667,0.035591723,28.46055,1.012960019,0.178924453333333,24.465815595,4.37665167283333,6,0,0,6,-0.0507678819698758,0.190543790905451,0.519918906837145,2.58140571090665,0.377653000160824,2.46269101923296,0.341521043802973,-0.338744996221975,-0.09082306347239,-0.264389772461408,-0.384960633606187,0.196111065794121,0.100504041930473,0.211490552073983,-0.460512319651644,0.289021580970595,-0.0600134052664309,0.182421648511762
"464",464,"PACIFIC","MARIAN","Marianas_middle","145.771_16.729",16.72916667,145.7708333,28.004,1.158,7.008299496638,0.222082459,0.02309211,0.005128353,4.13911151922463,0.00451021152082831,0.189719342,307.5794748,58.476998448,0.035229183,28.45632,1.002492893,0.1835239802,24.81874123,4.5553224928,5,0,0,5,-0.130592813002846,0.183036077205143,0.515864061885366,2.05984073971806,0.411186951536971,1.98989182312533,0.341546019490335,-0.338644578943461,0.0323872906637503,-0.249037837155293,-0.265389640615342,0.172486462473053,0.0905489253179555,0.186483839381853,-0.44911285292396,0.305415752574425,-0.0306265308375614,0.208197255651731
"465",465,"PACIFIC","MARIAN","Marianas_middle","145.771_18.062",18.0625,145.7708333,27.9,1.25,0.0181104714916431,0.10303946,0.02327182,0.002397916,1.74466856372222,3.00058247559005,0.1023131,996.1348397,101.9176439,0.041306162,28.24984,1.166892454,0.233971669,27.98364439,6.547379987,1,0,0,1,-0.449892537134738,0.528390907419332,-0.319215578925385,-0.201805197974958,0.495982032468548,-0.10508946348563,-0.371629178117282,0.528560331283294,-0.7337122143588,1.34972312654435,0.693907690709998,0.568487505848851,-0.395392558878939,0.579246149555551,-0.324083308226263,0.452432461957252,0.29701702868752,0.471756714649134
"466",466,"PACIFIC","MARIAN","Marianas_middle","145.771_18.104",18.10416667,145.7708333,27.8733333333333,1.25777777777778,0.0396757520470994,0.107686444,0.02319697,0.002497999,1.7439136438958,0.670670269718782,0.085936189,987.077489944444,84.86170117,0.041398073,28.25028,1.169507161,0.233770501111111,27.9961391988889,6.54466892022222,9,0,0,9,-0.531764261271109,0.55758757180942,-0.316639292837061,-0.113519178852368,0.460664510863026,-0.0282988207760987,-0.371854027949326,-0.145826374791874,-0.877252802808975,1.32869281008482,0.317262266272053,0.574476806107699,-0.394357038474797,0.585492871599702,-0.324581882693277,0.453012873298246,0.296571126111029,0.465919990914842
"467",467,"PACIFIC","MARIAN","Marianas_middle","145.771_18.146",18.14583333,145.7708333,27.8633333333333,1.27333333333333,0.00673834060497295,0.091008465,0.0230486,0.002097618,1.74240373070263,0.754704413159052,0.079719485,992.8309739,79.150357505,0.043304752,28.19117,1.220811615,0.23459661,27.99499714,6.5675279795,4,0,0,4,-0.562466157822257,0.615980900589597,-0.320574145187603,-0.430376816606264,0.390657020140092,-0.335498987824297,-0.372303749517106,-0.121502922152877,-0.931741060721627,1.34205186009346,0.191138985204089,0.698723882390623,-0.533469790949023,0.708062881839815,-0.322534454541356,0.452959822152199,0.300330868774568,0.437346590063221
"468",468,"PACIFIC","MARIAN","Marianas_middle","145.771_18.188",18.1875,145.7708333,27.865,1.275,0.0427864665452873,0.085141334,0.02292567,0.001951922,1.74198321546801,0.00399979664711282,0.0918722735,992.10335585,91.1839187725,0.041762067,28.27042,1.180631187,0.2340263165,27.9887659825,6.5501047235,4,0,0,4,-0.557349175063726,0.622237328673187,-0.316267672794103,-0.541843875597803,0.332653240167253,-0.447287098494519,-0.372428998287328,-0.338792317130569,-0.825224122783788,1.34036239923944,0.456875442159086,0.598196158072307,-0.346958445430793,0.612068965377666,-0.323947869870089,0.452670371187988,0.297465179590909,0.480687670213927
"469",469,"PACIFIC","MARIAN","Marianas_middle","145.812_17.312",17.3125,145.8125,27.97,1.17,0.00401623506695496,0.133514517,0.02310947,0.00308545,4.06145254444897,0.00129747105413117,0.161756924333333,294.411652,47.4811255766667,0.037145857,28.42962,1.056042613,0.400801371333333,22.71109859,9.10281927766667,3,0,0,3,-0.234979261276739,0.228082359406993,-0.320899340244097,0.377177097867682,0.419378162960777,0.422434469096875,0.318415606400156,-0.339574497871457,-0.212698115635575,-0.279612286419241,-0.508210883055631,0.297384854225149,0.0277116644304229,0.314417950692252,0.0893874021462819,0.207511118586277,0.717322781800595,0.418778396168309
"470",470,"PACIFIC","MARIAN","Marianas_middle","145.812_17.562",17.5625,145.8125,27.96,1.2,0.0232689981456376,0.13341716,0.02277137,0.003038092,2.90254715838071,2.00392794209067,0.158902453,310.4338073,49.32869358,0.039168629,28.40011,1.112393366,0.397354602,22.26532888,8.847230889,1,0,0,1,-0.265681157827875,0.34069806491162,-0.318599317967371,0.375327454752122,0.259847714666488,0.386098115695818,-0.0267596987030464,0.240081406520466,-0.23771702762092,-0.242410344856134,-0.467411142706512,0.429197029733959,-0.0417388063108081,0.44904393018807,0.0808449295241338,0.186804135593869,0.675284893998738,0.351530958262754
"471",471,"PACIFIC","MARIAN","Marianas_middle","145.812_17.604",17.60416667,145.8125,27.936,1.2,0.0226390035481066,0.124255955,0.02276291,0.002828427,2.89925391455215,0.401987662533065,0.1598148238,309.0697808,49.393102992,0.03895896,28.38019,1.105662697,0.3976875738,22.268917372,8.8560725094,5,0,0,5,-0.33936570955062,0.34069806491162,-0.318674579975355,0.20127772275047,0.255855914629312,0.225228536409687,-0.0277405781233765,-0.223595819487283,-0.229720266722802,-0.245577486429374,-0.465988793282351,0.41553413197447,-0.0886196391527457,0.432963880525075,0.0816701667855715,0.186970828936071,0.676739119084239,0.345557368998009
