"","oasis_cells","oasis_cells_sum","scale","oasis_cell_percentage"
"12120",24,85,"Region",28.2352941176471
"12121",25,85,"Region",29.4117647058824
"12122",20,85,"Region",23.5294117647059
"12123",20,85,"Region",23.5294117647059
"12124",23,85,"Region",27.0588235294118
"12125",23,85,"Region",27.0588235294118
"12126",26,85,"Region",30.5882352941176
"12127",27,85,"Region",31.7647058823529
"12128",13,85,"Region",15.2941176470588
"12129",29,85,"Region",34.1176470588235
"12130",24,85,"Region",28.2352941176471
"12131",23,85,"Region",27.0588235294118
"12132",19,85,"Region",22.3529411764706
"12133",16,85,"Region",18.8235294117647
"12134",29,85,"Region",34.1176470588235
"12135",29,85,"Region",34.1176470588235
"12136",20,85,"Region",23.5294117647059
"12137",14,85,"Region",16.4705882352941
"12138",28,85,"Region",32.9411764705882
"12139",23,85,"Region",27.0588235294118
"12140",26,85,"Region",30.5882352941176
"12141",22,85,"Region",25.8823529411765
"12142",20,85,"Region",23.5294117647059
"12143",30,85,"Region",35.2941176470588
"12144",17,85,"Region",20
"12145",22,85,"Region",25.8823529411765
"12146",17,85,"Region",20
"12147",22,85,"Region",25.8823529411765
"12148",20,85,"Region",23.5294117647059
"12149",16,85,"Region",18.8235294117647
"12150",22,85,"Region",25.8823529411765
"12151",23,85,"Region",27.0588235294118
"12152",16,85,"Region",18.8235294117647
"12153",14,85,"Region",16.4705882352941
"12154",18,85,"Region",21.1764705882353
"12155",31,85,"Region",36.4705882352941
"12156",23,85,"Region",27.0588235294118
"12157",8,85,"Region",9.41176470588235
"12158",16,85,"Region",18.8235294117647
"12159",15,85,"Region",17.6470588235294
"12160",20,85,"Region",23.5294117647059
"12161",20,85,"Region",23.5294117647059
"12162",21,85,"Region",24.7058823529412
"12163",27,85,"Region",31.7647058823529
"12164",28,85,"Region",32.9411764705882
"12165",13,85,"Region",15.2941176470588
"12166",23,85,"Region",27.0588235294118
"12167",29,85,"Region",34.1176470588235
"12168",15,85,"Region",17.6470588235294
"12169",18,85,"Region",21.1764705882353
"12170",22,85,"Region",25.8823529411765
"12171",25,85,"Region",29.4117647058824
"12172",17,85,"Region",20
"12173",22,85,"Region",25.8823529411765
"12174",26,85,"Region",30.5882352941176
"12175",18,85,"Region",21.1764705882353
"12176",19,85,"Region",22.3529411764706
"12177",19,85,"Region",22.3529411764706
"12178",10,85,"Region",11.7647058823529
"12179",30,85,"Region",35.2941176470588
"12180",28,85,"Region",32.9411764705882
"12181",19,85,"Region",22.3529411764706
"12182",30,85,"Region",35.2941176470588
"12183",22,85,"Region",25.8823529411765
"12184",19,85,"Region",22.3529411764706
"12185",18,85,"Region",21.1764705882353
"12186",21,85,"Region",24.7058823529412
"12187",21,85,"Region",24.7058823529412
"12188",27,85,"Region",31.7647058823529
"12189",23,85,"Region",27.0588235294118
"12190",24,85,"Region",28.2352941176471
"12191",23,85,"Region",27.0588235294118
"12192",26,85,"Region",30.5882352941176
"12193",33,85,"Region",38.8235294117647
"12194",28,85,"Region",32.9411764705882
"12195",32,85,"Region",37.6470588235294
"12196",17,85,"Region",20
"12197",20,85,"Region",23.5294117647059
"12198",24,85,"Region",28.2352941176471
"12199",28,85,"Region",32.9411764705882
"12200",21,85,"Region",24.7058823529412
"12201",20,85,"Region",23.5294117647059
"12202",23,85,"Region",27.0588235294118
"12203",21,85,"Region",24.7058823529412
"12204",13,85,"Region",15.2941176470588
"12205",15,85,"Region",17.6470588235294
"12206",24,85,"Region",28.2352941176471
"12207",20,85,"Region",23.5294117647059
"12208",13,85,"Region",15.2941176470588
"12209",20,85,"Region",23.5294117647059
"12210",16,85,"Region",18.8235294117647
"12211",20,85,"Region",23.5294117647059
"12212",23,85,"Region",27.0588235294118
"12213",24,85,"Region",28.2352941176471
"12214",27,85,"Region",31.7647058823529
"12215",22,85,"Region",25.8823529411765
"12216",21,85,"Region",24.7058823529412
"12217",26,85,"Region",30.5882352941176
"12218",22,85,"Region",25.8823529411765
"12219",20,85,"Region",23.5294117647059
"12220",24,85,"Region",28.2352941176471
"12221",30,85,"Region",35.2941176470588
"12222",26,85,"Region",30.5882352941176
"12223",21,85,"Region",24.7058823529412
"12224",24,85,"Region",28.2352941176471
"12225",23,85,"Region",27.0588235294118
"12226",19,85,"Region",22.3529411764706
"12227",15,85,"Region",17.6470588235294
"12228",20,85,"Region",23.5294117647059
"12229",20,85,"Region",23.5294117647059
"12230",17,85,"Region",20
"12231",24,85,"Region",28.2352941176471
"12232",26,85,"Region",30.5882352941176
"12233",24,85,"Region",28.2352941176471
"12234",17,85,"Region",20
"12235",21,85,"Region",24.7058823529412
"12236",18,85,"Region",21.1764705882353
"12237",26,85,"Region",30.5882352941176
"12238",16,85,"Region",18.8235294117647
"12239",28,85,"Region",32.9411764705882
"12240",24,85,"Region",28.2352941176471
"12241",27,85,"Region",31.7647058823529
"12242",27,85,"Region",31.7647058823529
"12243",21,85,"Region",24.7058823529412
"12244",16,85,"Region",18.8235294117647
"12245",19,85,"Region",22.3529411764706
"12246",19,85,"Region",22.3529411764706
"12247",27,85,"Region",31.7647058823529
"12248",16,85,"Region",18.8235294117647
"12249",23,85,"Region",27.0588235294118
"12250",25,85,"Region",29.4117647058824
"12251",26,85,"Region",30.5882352941176
"12252",16,85,"Region",18.8235294117647
"12253",25,85,"Region",29.4117647058824
"12254",19,85,"Region",22.3529411764706
"12255",24,85,"Region",28.2352941176471
"12256",24,85,"Region",28.2352941176471
"12257",22,85,"Region",25.8823529411765
"12258",23,85,"Region",27.0588235294118
"12259",25,85,"Region",29.4117647058824
"12260",30,85,"Region",35.2941176470588
"12261",27,85,"Region",31.7647058823529
"12262",23,85,"Region",27.0588235294118
"12263",26,85,"Region",30.5882352941176
"12264",28,85,"Region",32.9411764705882
"12265",19,85,"Region",22.3529411764706
"12266",22,85,"Region",25.8823529411765
"12267",22,85,"Region",25.8823529411765
"12268",13,85,"Region",15.2941176470588
"12269",19,85,"Region",22.3529411764706
"12270",28,85,"Region",32.9411764705882
"12271",16,85,"Region",18.8235294117647
"12272",28,85,"Region",32.9411764705882
"12273",23,85,"Region",27.0588235294118
"12274",21,85,"Region",24.7058823529412
"12275",23,85,"Region",27.0588235294118
"12276",23,85,"Region",27.0588235294118
"12277",26,85,"Region",30.5882352941176
"12278",22,85,"Region",25.8823529411765
"12279",15,85,"Region",17.6470588235294
"12280",25,85,"Region",29.4117647058824
"12281",23,85,"Region",27.0588235294118
"12282",19,85,"Region",22.3529411764706
"12283",28,85,"Region",32.9411764705882
"12284",21,85,"Region",24.7058823529412
"12285",19,85,"Region",22.3529411764706
"12286",31,85,"Region",36.4705882352941
"12287",25,85,"Region",29.4117647058824
"12288",28,85,"Region",32.9411764705882
"12289",21,85,"Region",24.7058823529412
"12290",22,85,"Region",25.8823529411765
"12291",33,85,"Region",38.8235294117647
"12292",24,85,"Region",28.2352941176471
"12293",26,85,"Region",30.5882352941176
"12294",18,85,"Region",21.1764705882353
"12295",28,85,"Region",32.9411764705882
"12296",14,85,"Region",16.4705882352941
"12297",23,85,"Region",27.0588235294118
"12298",26,85,"Region",30.5882352941176
"12299",23,85,"Region",27.0588235294118
"12300",19,85,"Region",22.3529411764706
"12301",28,85,"Region",32.9411764705882
"12302",15,85,"Region",17.6470588235294
"12303",16,85,"Region",18.8235294117647
"12304",23,85,"Region",27.0588235294118
"12305",26,85,"Region",30.5882352941176
"12306",23,85,"Region",27.0588235294118
"12307",34,85,"Region",40
"12308",30,85,"Region",35.2941176470588
"12309",22,85,"Region",25.8823529411765
"12310",27,85,"Region",31.7647058823529
"12311",31,85,"Region",36.4705882352941
"12312",16,85,"Region",18.8235294117647
"12313",22,85,"Region",25.8823529411765
"12314",23,85,"Region",27.0588235294118
"12315",17,85,"Region",20
"12316",18,85,"Region",21.1764705882353
"12317",30,85,"Region",35.2941176470588
"12318",17,85,"Region",20
"12319",23,85,"Region",27.0588235294118
"12320",23,85,"Region",27.0588235294118
"12321",19,85,"Region",22.3529411764706
"12322",26,85,"Region",30.5882352941176
"12323",18,85,"Region",21.1764705882353
"12324",24,85,"Region",28.2352941176471
"12325",19,85,"Region",22.3529411764706
"12326",28,85,"Region",32.9411764705882
"12327",28,85,"Region",32.9411764705882
"12328",20,85,"Region",23.5294117647059
"12329",24,85,"Region",28.2352941176471
"12330",27,85,"Region",31.7647058823529
"12331",13,85,"Region",15.2941176470588
"12332",18,85,"Region",21.1764705882353
"12333",20,85,"Region",23.5294117647059
"12334",24,85,"Region",28.2352941176471
"12335",22,85,"Region",25.8823529411765
"12336",27,85,"Region",31.7647058823529
"12337",32,85,"Region",37.6470588235294
"12338",24,85,"Region",28.2352941176471
"12339",23,85,"Region",27.0588235294118
"12340",28,85,"Region",32.9411764705882
"12341",25,85,"Region",29.4117647058824
"12342",32,85,"Region",37.6470588235294
"12343",23,85,"Region",27.0588235294118
"12344",26,85,"Region",30.5882352941176
"12345",25,85,"Region",29.4117647058824
"12346",17,85,"Region",20
"12347",22,85,"Region",25.8823529411765
"12348",29,85,"Region",34.1176470588235
"12349",25,85,"Region",29.4117647058824
"12350",21,85,"Region",24.7058823529412
"12351",17,85,"Region",20
"12352",22,85,"Region",25.8823529411765
"12353",22,85,"Region",25.8823529411765
"12354",26,85,"Region",30.5882352941176
"12355",23,85,"Region",27.0588235294118
"12356",17,85,"Region",20
"12357",13,85,"Region",15.2941176470588
"12358",21,85,"Region",24.7058823529412
"12359",20,85,"Region",23.5294117647059
"12360",20,85,"Region",23.5294117647059
"12361",28,85,"Region",32.9411764705882
"12362",20,85,"Region",23.5294117647059
"12363",27,85,"Region",31.7647058823529
"12364",31,85,"Region",36.4705882352941
"12365",26,85,"Region",30.5882352941176
"12366",20,85,"Region",23.5294117647059
"12367",19,85,"Region",22.3529411764706
"12368",19,85,"Region",22.3529411764706
"12369",22,85,"Region",25.8823529411765
"12370",23,85,"Region",27.0588235294118
"12371",17,85,"Region",20
"12372",21,85,"Region",24.7058823529412
"12373",15,85,"Region",17.6470588235294
"12374",19,85,"Region",22.3529411764706
"12375",19,85,"Region",22.3529411764706
"12376",22,85,"Region",25.8823529411765
"12377",20,85,"Region",23.5294117647059
"12378",23,85,"Region",27.0588235294118
"12379",21,85,"Region",24.7058823529412
"12380",15,85,"Region",17.6470588235294
"12381",11,85,"Region",12.9411764705882
"12382",7,85,"Region",8.23529411764706
"12383",16,85,"Region",18.8235294117647
"12384",19,85,"Region",22.3529411764706
"12385",28,85,"Region",32.9411764705882
"12386",17,85,"Region",20
"12387",16,85,"Region",18.8235294117647
"12388",18,85,"Region",21.1764705882353
"12389",21,85,"Region",24.7058823529412
"12390",25,85,"Region",29.4117647058824
"12391",17,85,"Region",20
"12392",27,85,"Region",31.7647058823529
"12393",24,85,"Region",28.2352941176471
"12394",19,85,"Region",22.3529411764706
"12395",18,85,"Region",21.1764705882353
"12396",16,85,"Region",18.8235294117647
"12397",25,85,"Region",29.4117647058824
"12398",23,85,"Region",27.0588235294118
"12399",19,85,"Region",22.3529411764706
"12400",18,85,"Region",21.1764705882353
"12401",18,85,"Region",21.1764705882353
"12402",15,85,"Region",17.6470588235294
"12403",14,85,"Region",16.4705882352941
"12404",22,85,"Region",25.8823529411765
"12405",21,85,"Region",24.7058823529412
"12406",24,85,"Region",28.2352941176471
"12407",23,85,"Region",27.0588235294118
"12408",30,85,"Region",35.2941176470588
"12409",18,85,"Region",21.1764705882353
"12410",22,85,"Region",25.8823529411765
"12411",30,85,"Region",35.2941176470588
"12412",23,85,"Region",27.0588235294118
"12413",28,85,"Region",32.9411764705882
"12414",16,85,"Region",18.8235294117647
"12415",26,85,"Region",30.5882352941176
"12416",26,85,"Region",30.5882352941176
"12417",27,85,"Region",31.7647058823529
"12418",27,85,"Region",31.7647058823529
"12419",24,85,"Region",28.2352941176471
"12420",24,85,"Region",28.2352941176471
"12421",20,85,"Region",23.5294117647059
"12422",15,85,"Region",17.6470588235294
"12423",18,85,"Region",21.1764705882353
"12424",21,85,"Region",24.7058823529412
"12425",16,85,"Region",18.8235294117647
"12426",27,85,"Region",31.7647058823529
"12427",19,85,"Region",22.3529411764706
"12428",32,85,"Region",37.6470588235294
"12429",22,85,"Region",25.8823529411765
"12430",24,85,"Region",28.2352941176471
"12431",13,85,"Region",15.2941176470588
"12432",26,85,"Region",30.5882352941176
"12433",10,85,"Region",11.7647058823529
"12434",21,85,"Region",24.7058823529412
"12435",16,85,"Region",18.8235294117647
"12436",20,85,"Region",23.5294117647059
"12437",21,85,"Region",24.7058823529412
"12438",31,85,"Region",36.4705882352941
"12439",22,85,"Region",25.8823529411765
"12440",24,85,"Region",28.2352941176471
"12441",14,85,"Region",16.4705882352941
"12442",21,85,"Region",24.7058823529412
"12443",24,85,"Region",28.2352941176471
"12444",20,85,"Region",23.5294117647059
"12445",25,85,"Region",29.4117647058824
"12446",19,85,"Region",22.3529411764706
"12447",28,85,"Region",32.9411764705882
"12448",19,85,"Region",22.3529411764706
"12449",23,85,"Region",27.0588235294118
"12450",20,85,"Region",23.5294117647059
"12451",28,85,"Region",32.9411764705882
"12452",23,85,"Region",27.0588235294118
"12453",19,85,"Region",22.3529411764706
"12454",27,85,"Region",31.7647058823529
"12455",20,85,"Region",23.5294117647059
"12456",27,85,"Region",31.7647058823529
"12457",16,85,"Region",18.8235294117647
"12458",16,85,"Region",18.8235294117647
"12459",13,85,"Region",15.2941176470588
"12460",18,85,"Region",21.1764705882353
"12461",10,85,"Region",11.7647058823529
"12462",19,85,"Region",22.3529411764706
"12463",14,85,"Region",16.4705882352941
"12464",22,85,"Region",25.8823529411765
"12465",22,85,"Region",25.8823529411765
"12466",9,85,"Region",10.5882352941176
"12467",28,85,"Region",32.9411764705882
"12468",25,85,"Region",29.4117647058824
"12469",27,85,"Region",31.7647058823529
"12470",19,85,"Region",22.3529411764706
"12471",17,85,"Region",20
"12472",17,85,"Region",20
"12473",17,85,"Region",20
"12474",23,85,"Region",27.0588235294118
"12475",18,85,"Region",21.1764705882353
"12476",19,85,"Region",22.3529411764706
"12477",21,85,"Region",24.7058823529412
"12478",23,85,"Region",27.0588235294118
"12479",29,85,"Region",34.1176470588235
"12480",25,85,"Region",29.4117647058824
"12481",26,85,"Region",30.5882352941176
"12482",30,85,"Region",35.2941176470588
"12483",25,85,"Region",29.4117647058824
"12484",24,85,"Region",28.2352941176471
"12485",18,85,"Region",21.1764705882353
"12486",17,85,"Region",20
"12487",26,85,"Region",30.5882352941176
"12488",20,85,"Region",23.5294117647059
"12489",28,85,"Region",32.9411764705882
"12490",33,85,"Region",38.8235294117647
"12491",24,85,"Region",28.2352941176471
"12492",20,85,"Region",23.5294117647059
"12493",25,85,"Region",29.4117647058824
"12494",18,85,"Region",21.1764705882353
"12495",9,85,"Region",10.5882352941176
"12496",23,85,"Region",27.0588235294118
"12497",24,85,"Region",28.2352941176471
"12498",26,85,"Region",30.5882352941176
"12499",21,85,"Region",24.7058823529412
"12500",22,85,"Region",25.8823529411765
"12501",17,85,"Region",20
"12502",19,85,"Region",22.3529411764706
"12503",27,85,"Region",31.7647058823529
"12504",24,85,"Region",28.2352941176471
"12505",23,85,"Region",27.0588235294118
"12506",25,85,"Region",29.4117647058824
"12507",28,85,"Region",32.9411764705882
"12508",33,85,"Region",38.8235294117647
"12509",27,85,"Region",31.7647058823529
"12510",24,85,"Region",28.2352941176471
"12511",27,85,"Region",31.7647058823529
"12512",24,85,"Region",28.2352941176471
"12513",22,85,"Region",25.8823529411765
"12514",16,85,"Region",18.8235294117647
"12515",30,85,"Region",35.2941176470588
"12516",21,85,"Region",24.7058823529412
"12517",24,85,"Region",28.2352941176471
"12518",18,85,"Region",21.1764705882353
"12519",22,85,"Region",25.8823529411765
"12520",15,85,"Region",17.6470588235294
"12521",23,85,"Region",27.0588235294118
"12522",21,85,"Region",24.7058823529412
"12523",20,85,"Region",23.5294117647059
"12524",27,85,"Region",31.7647058823529
"12525",27,85,"Region",31.7647058823529
"12526",16,85,"Region",18.8235294117647
"12527",9,85,"Region",10.5882352941176
"12528",15,85,"Region",17.6470588235294
"12529",21,85,"Region",24.7058823529412
"12530",12,85,"Region",14.1176470588235
"12531",21,85,"Region",24.7058823529412
"12532",20,85,"Region",23.5294117647059
"12533",23,85,"Region",27.0588235294118
"12534",26,85,"Region",30.5882352941176
"12535",19,85,"Region",22.3529411764706
"12536",15,85,"Region",17.6470588235294
"12537",19,85,"Region",22.3529411764706
"12538",19,85,"Region",22.3529411764706
"12539",22,85,"Region",25.8823529411765
"12540",24,85,"Region",28.2352941176471
"12541",20,85,"Region",23.5294117647059
"12542",10,85,"Region",11.7647058823529
"12543",22,85,"Region",25.8823529411765
"12544",21,85,"Region",24.7058823529412
"12545",21,85,"Region",24.7058823529412
"12546",19,85,"Region",22.3529411764706
"12547",22,85,"Region",25.8823529411765
"12548",29,85,"Region",34.1176470588235
"12549",31,85,"Region",36.4705882352941
"12550",25,85,"Region",29.4117647058824
"12551",20,85,"Region",23.5294117647059
"12552",21,85,"Region",24.7058823529412
"12553",23,85,"Region",27.0588235294118
"12554",24,85,"Region",28.2352941176471
"12555",25,85,"Region",29.4117647058824
"12556",26,85,"Region",30.5882352941176
"12557",22,85,"Region",25.8823529411765
"12558",25,85,"Region",29.4117647058824
"12559",22,85,"Region",25.8823529411765
"12560",15,85,"Region",17.6470588235294
"12561",21,85,"Region",24.7058823529412
"12562",20,85,"Region",23.5294117647059
"12563",19,85,"Region",22.3529411764706
"12564",25,85,"Region",29.4117647058824
"12565",20,85,"Region",23.5294117647059
"12566",23,85,"Region",27.0588235294118
"12567",22,85,"Region",25.8823529411765
"12568",25,85,"Region",29.4117647058824
"12569",29,85,"Region",34.1176470588235
"12570",33,85,"Region",38.8235294117647
"12571",26,85,"Region",30.5882352941176
"12572",30,85,"Region",35.2941176470588
"12573",24,85,"Region",28.2352941176471
"12574",25,85,"Region",29.4117647058824
"12575",18,85,"Region",21.1764705882353
"12576",27,85,"Region",31.7647058823529
"12577",35,85,"Region",41.1764705882353
"12578",18,85,"Region",21.1764705882353
"12579",12,85,"Region",14.1176470588235
"12580",27,85,"Region",31.7647058823529
"12581",30,85,"Region",35.2941176470588
"12582",21,85,"Region",24.7058823529412
"12583",18,85,"Region",21.1764705882353
"12584",17,85,"Region",20
"12585",20,85,"Region",23.5294117647059
"12586",15,85,"Region",17.6470588235294
"12587",24,85,"Region",28.2352941176471
"12588",23,85,"Region",27.0588235294118
"12589",23,85,"Region",27.0588235294118
"12590",19,85,"Region",22.3529411764706
"12591",22,85,"Region",25.8823529411765
"12592",23,85,"Region",27.0588235294118
"12593",20,85,"Region",23.5294117647059
"12594",17,85,"Region",20
"12595",17,85,"Region",20
"12596",24,85,"Region",28.2352941176471
"12597",23,85,"Region",27.0588235294118
"12598",27,85,"Region",31.7647058823529
"12599",23,85,"Region",27.0588235294118
"12600",14,85,"Region",16.4705882352941
"12601",25,85,"Region",29.4117647058824
"12602",21,85,"Region",24.7058823529412
"12603",24,85,"Region",28.2352941176471
"12604",28,85,"Region",32.9411764705882
"12605",35,85,"Region",41.1764705882353
"12606",24,85,"Region",28.2352941176471
"12607",18,85,"Region",21.1764705882353
"12608",17,85,"Region",20
"12609",27,85,"Region",31.7647058823529
"12610",18,85,"Region",21.1764705882353
"12611",16,85,"Region",18.8235294117647
"12612",18,85,"Region",21.1764705882353
"12613",23,85,"Region",27.0588235294118
"12614",30,85,"Region",35.2941176470588
"12615",20,85,"Region",23.5294117647059
"12616",17,85,"Region",20
"12617",17,85,"Region",20
"12618",21,85,"Region",24.7058823529412
"12619",20,85,"Region",23.5294117647059
"12620",19,85,"Region",22.3529411764706
"12621",18,85,"Region",21.1764705882353
"12622",19,85,"Region",22.3529411764706
"12623",12,85,"Region",14.1176470588235
"12624",23,85,"Region",27.0588235294118
"12625",18,85,"Region",21.1764705882353
"12626",28,85,"Region",32.9411764705882
"12627",25,85,"Region",29.4117647058824
"12628",17,85,"Region",20
"12629",16,85,"Region",18.8235294117647
"12630",23,85,"Region",27.0588235294118
"12631",21,85,"Region",24.7058823529412
"12632",26,85,"Region",30.5882352941176
"12633",22,85,"Region",25.8823529411765
"12634",17,85,"Region",20
"12635",16,85,"Region",18.8235294117647
"12636",23,85,"Region",27.0588235294118
"12637",14,85,"Region",16.4705882352941
"12638",23,85,"Region",27.0588235294118
"12639",27,85,"Region",31.7647058823529
"12640",29,85,"Region",34.1176470588235
"12641",21,85,"Region",24.7058823529412
"12642",21,85,"Region",24.7058823529412
"12643",15,85,"Region",17.6470588235294
"12644",12,85,"Region",14.1176470588235
"12645",11,85,"Region",12.9411764705882
"12646",15,85,"Region",17.6470588235294
"12647",16,85,"Region",18.8235294117647
"12648",23,85,"Region",27.0588235294118
"12649",14,85,"Region",16.4705882352941
"12650",14,85,"Region",16.4705882352941
"12651",11,85,"Region",12.9411764705882
"12652",21,85,"Region",24.7058823529412
"12653",26,85,"Region",30.5882352941176
"12654",22,85,"Region",25.8823529411765
"12655",26,85,"Region",30.5882352941176
"12656",22,85,"Region",25.8823529411765
"12657",24,85,"Region",28.2352941176471
"12658",21,85,"Region",24.7058823529412
"12659",24,85,"Region",28.2352941176471
"12660",25,85,"Region",29.4117647058824
"12661",20,85,"Region",23.5294117647059
"12662",21,85,"Region",24.7058823529412
"12663",18,85,"Region",21.1764705882353
"12664",15,85,"Region",17.6470588235294
"12665",11,85,"Region",12.9411764705882
"12666",10,85,"Region",11.7647058823529
"12667",14,85,"Region",16.4705882352941
"12668",18,85,"Region",21.1764705882353
"12669",20,85,"Region",23.5294117647059
"12670",16,85,"Region",18.8235294117647
"12671",13,85,"Region",15.2941176470588
"12672",20,85,"Region",23.5294117647059
"12673",18,85,"Region",21.1764705882353
"12674",20,85,"Region",23.5294117647059
"12675",21,85,"Region",24.7058823529412
"12676",24,85,"Region",28.2352941176471
"12677",18,85,"Region",21.1764705882353
"12678",27,85,"Region",31.7647058823529
"12679",26,85,"Region",30.5882352941176
"12680",26,85,"Region",30.5882352941176
"12681",21,85,"Region",24.7058823529412
"12682",21,85,"Region",24.7058823529412
"12683",23,85,"Region",27.0588235294118
"12684",27,85,"Region",31.7647058823529
"12685",17,85,"Region",20
"12686",23,85,"Region",27.0588235294118
"12687",17,85,"Region",20
"12688",20,85,"Region",23.5294117647059
"12689",21,85,"Region",24.7058823529412
"12690",19,85,"Region",22.3529411764706
"12691",25,85,"Region",29.4117647058824
"12692",19,85,"Region",22.3529411764706
"12693",19,85,"Region",22.3529411764706
"12694",29,85,"Region",34.1176470588235
"12695",21,85,"Region",24.7058823529412
"12696",23,85,"Region",27.0588235294118
"12697",30,85,"Region",35.2941176470588
"12698",20,85,"Region",23.5294117647059
"12699",20,85,"Region",23.5294117647059
"12700",23,85,"Region",27.0588235294118
"12701",23,85,"Region",27.0588235294118
"12702",19,85,"Region",22.3529411764706
"12703",24,85,"Region",28.2352941176471
"12704",22,85,"Region",25.8823529411765
"12705",18,85,"Region",21.1764705882353
"12706",29,85,"Region",34.1176470588235
"12707",23,85,"Region",27.0588235294118
"12708",25,85,"Region",29.4117647058824
"12709",10,85,"Region",11.7647058823529
"12710",19,85,"Region",22.3529411764706
"12711",23,85,"Region",27.0588235294118
"12712",17,85,"Region",20
"12713",21,85,"Region",24.7058823529412
"12714",27,85,"Region",31.7647058823529
"12715",19,85,"Region",22.3529411764706
"12716",23,85,"Region",27.0588235294118
"12717",20,85,"Region",23.5294117647059
"12718",14,85,"Region",16.4705882352941
"12719",24,85,"Region",28.2352941176471
"12720",24,85,"Region",28.2352941176471
"12721",25,85,"Region",29.4117647058824
"12722",23,85,"Region",27.0588235294118
"12723",25,85,"Region",29.4117647058824
"12724",24,85,"Region",28.2352941176471
"12725",16,85,"Region",18.8235294117647
"12726",28,85,"Region",32.9411764705882
"12727",26,85,"Region",30.5882352941176
"12728",27,85,"Region",31.7647058823529
"12729",21,85,"Region",24.7058823529412
"12730",18,85,"Region",21.1764705882353
"12731",29,85,"Region",34.1176470588235
"12732",25,85,"Region",29.4117647058824
"12733",26,85,"Region",30.5882352941176
"12734",23,85,"Region",27.0588235294118
"12735",25,85,"Region",29.4117647058824
"12736",23,85,"Region",27.0588235294118
"12737",32,85,"Region",37.6470588235294
"12738",19,85,"Region",22.3529411764706
"12739",20,85,"Region",23.5294117647059
"12740",20,85,"Region",23.5294117647059
"12741",11,85,"Region",12.9411764705882
"12742",10,85,"Region",11.7647058823529
"12743",18,85,"Region",21.1764705882353
"12744",27,85,"Region",31.7647058823529
"12745",25,85,"Region",29.4117647058824
"12746",29,85,"Region",34.1176470588235
"12747",18,85,"Region",21.1764705882353
"12748",19,85,"Region",22.3529411764706
"12749",12,85,"Region",14.1176470588235
"12750",22,85,"Region",25.8823529411765
"12751",22,85,"Region",25.8823529411765
"12752",21,85,"Region",24.7058823529412
"12753",16,85,"Region",18.8235294117647
"12754",16,85,"Region",18.8235294117647
"12755",28,85,"Region",32.9411764705882
"12756",27,85,"Region",31.7647058823529
"12757",27,85,"Region",31.7647058823529
"12758",15,85,"Region",17.6470588235294
"12759",22,85,"Region",25.8823529411765
"12760",24,85,"Region",28.2352941176471
"12761",18,85,"Region",21.1764705882353
"12762",18,85,"Region",21.1764705882353
"12763",19,85,"Region",22.3529411764706
"12764",25,85,"Region",29.4117647058824
"12765",23,85,"Region",27.0588235294118
"12766",24,85,"Region",28.2352941176471
"12767",24,85,"Region",28.2352941176471
"12768",25,85,"Region",29.4117647058824
"12769",24,85,"Region",28.2352941176471
"12770",19,85,"Region",22.3529411764706
"12771",15,85,"Region",17.6470588235294
"12772",10,85,"Region",11.7647058823529
"12773",28,85,"Region",32.9411764705882
"12774",26,85,"Region",30.5882352941176
"12775",17,85,"Region",20
"12776",18,85,"Region",21.1764705882353
"12777",23,85,"Region",27.0588235294118
"12778",33,85,"Region",38.8235294117647
"12779",29,85,"Region",34.1176470588235
"12780",22,85,"Region",25.8823529411765
"12781",19,85,"Region",22.3529411764706
"12782",27,85,"Region",31.7647058823529
"12783",21,85,"Region",24.7058823529412
"12784",21,85,"Region",24.7058823529412
"12785",17,85,"Region",20
"12786",17,85,"Region",20
"12787",30,85,"Region",35.2941176470588
"12788",30,85,"Region",35.2941176470588
"12789",16,85,"Region",18.8235294117647
"12790",21,85,"Region",24.7058823529412
"12791",21,85,"Region",24.7058823529412
"12792",20,85,"Region",23.5294117647059
"12793",28,85,"Region",32.9411764705882
"12794",15,85,"Region",17.6470588235294
"12795",18,85,"Region",21.1764705882353
"12796",27,85,"Region",31.7647058823529
"12797",25,85,"Region",29.4117647058824
"12798",22,85,"Region",25.8823529411765
"12799",23,85,"Region",27.0588235294118
"12800",23,85,"Region",27.0588235294118
"12801",23,85,"Region",27.0588235294118
"12802",22,85,"Region",25.8823529411765
"12803",22,85,"Region",25.8823529411765
"12804",18,85,"Region",21.1764705882353
"12805",28,85,"Region",32.9411764705882
"12806",19,85,"Region",22.3529411764706
"12807",28,85,"Region",32.9411764705882
"12808",15,85,"Region",17.6470588235294
"12809",20,85,"Region",23.5294117647059
"12810",22,85,"Region",25.8823529411765
"12811",20,85,"Region",23.5294117647059
"12812",15,85,"Region",17.6470588235294
"12813",15,85,"Region",17.6470588235294
"12814",20,85,"Region",23.5294117647059
"12815",18,85,"Region",21.1764705882353
"12816",21,85,"Region",24.7058823529412
"12817",18,85,"Region",21.1764705882353
"12818",25,85,"Region",29.4117647058824
"12819",30,85,"Region",35.2941176470588
"12820",21,85,"Region",24.7058823529412
"12821",22,85,"Region",25.8823529411765
"12822",18,85,"Region",21.1764705882353
"12823",25,85,"Region",29.4117647058824
"12824",25,85,"Region",29.4117647058824
"12825",25,85,"Region",29.4117647058824
"12826",28,85,"Region",32.9411764705882
"12827",23,85,"Region",27.0588235294118
