"","n_cells_model","n_cells_null","n_cells_oasis","model_null_ratio","lrr","null_percentage","model_percentage"
"1008",41,16,125,2.5625,0.940983344464527,12.8,32.8
"1009",33,15,125,2.2,0.78845736036427,12,26.4
"1010",21,21,125,1,0,16.8,16.8
"1011",32,20,125,1.6,0.470003629245736,16,25.6
"1012",27,26,125,1.03846153846154,0.0377403279828471,20.8,21.6
"1013",29,14,125,2.07142857142857,0.728238500371216,11.2,23.2
"1014",27,23,125,1.17391304347826,0.160342650075179,18.4,21.6
"1015",22,16,125,1.375,0.318453731118535,12.8,17.6
"1016",28,17,125,1.64705882352941,0.498991166118988,13.6,22.4
"1017",42,22,125,1.90909090909091,0.646627164925052,17.6,33.6
"1018",25,19,125,1.31578947368421,0.27443684570176,15.2,20
"1019",27,21,125,1.28571428571429,0.251314428280906,16.8,21.6
"1020",37,16,125,2.3125,0.838329190404443,12.8,29.6
"1021",32,16,125,2,0.693147180559945,12.8,25.6
"1022",27,16,125,1.6875,0.523248143764548,12.8,21.6
"1023",37,16,125,2.3125,0.838329190404443,12.8,29.6
"1024",34,18,125,1.88888888888889,0.635988766719997,14.4,27.2
"1025",27,16,125,1.6875,0.523248143764548,12.8,21.6
"1026",36,23,125,1.56521739130435,0.44802472252696,18.4,28.8
"1027",23,11,125,2.09090909090909,0.737598943130779,8.8,18.4
"1028",31,20,125,1.55,0.438254930931155,16,24.8
"1029",29,22,125,1.31818181818182,0.276253376628158,17.6,23.2
"1030",39,18,125,2.16666666666667,0.773189888233482,14.4,31.2
"1031",39,16,125,2.4375,0.890972923889865,12.8,31.2
"1032",32,20,125,1.6,0.470003629245736,16,25.6
"1033",32,20,125,1.6,0.470003629245736,16,25.6
"1034",36,16,125,2.25,0.810930216216329,12.8,28.8
"1035",35,25,125,1.4,0.336472236621213,20,28
"1036",29,18,125,1.61111111111111,0.476924072090309,14.4,23.2
"1037",41,16,125,2.5625,0.940983344464527,12.8,32.8
"1038",33,17,125,1.94117647058824,0.663294217410264,13.6,26.4
"1039",25,21,125,1.19047619047619,0.174353387144778,16.8,20
"1040",32,23,125,1.39130434782609,0.330241686870577,18.4,25.6
"1041",27,24,125,1.125,0.117783035656383,19.2,21.6
"1042",19,21,125,0.904761904761905,-0.100083458556983,16.8,15.2
"1043",24,18,125,1.33333333333333,0.287682072451781,14.4,19.2
"1044",17,25,125,0.68,-0.385662480811985,20,13.6
"1045",39,18,125,2.16666666666667,0.773189888233482,14.4,31.2
"1046",24,11,125,2.18181818181818,0.780158557549575,8.8,19.2
"1047",28,23,125,1.21739130434783,0.196710294246054,18.4,22.4
"1048",26,18,125,1.44444444444444,0.367724780125317,14.4,20.8
"1049",31,12,125,2.58333333333333,0.949080554697146,9.6,24.8
"1050",31,18,125,1.72222222222222,0.543615446588982,14.4,24.8
"1051",33,14,125,2.35714285714286,0.857450231851222,11.2,26.4
"1052",35,23,125,1.52173913043478,0.419853845560264,18.4,28
"1053",20,18,125,1.11111111111111,0.105360515657826,14.4,16
"1054",43,18,125,2.38888888888889,0.870828357797398,14.4,34.4
"1055",35,16,125,2.1875,0.782759339249632,12.8,28
"1056",20,15,125,1.33333333333333,0.287682072451781,12,16
"1057",48,20,125,2.4,0.8754687373539,16,38.4
"1058",40,19,125,2.10526315789474,0.744440474947496,15.2,32
"1059",29,22,125,1.31818181818182,0.276253376628158,17.6,23.2
"1060",23,18,125,1.27777777777778,0.245122458032985,14.4,18.4
"1061",32,19,125,1.68421052631579,0.521296923633286,15.2,25.6
"1062",23,18,125,1.27777777777778,0.245122458032985,14.4,18.4
"1063",33,13,125,2.53846153846154,0.931558204004943,10.4,26.4
"1064",32,15,125,2.13333333333333,0.757685701697516,12,25.6
"1065",45,15,125,3,1.09861228866811,12,36
"1066",31,22,125,1.40909090909091,0.34294475112683,17.6,24.8
"1067",35,15,125,2.33333333333333,0.847297860387204,12,28
"1068",39,13,125,3,1.09861228866811,10.4,31.2
"1069",28,15,125,1.86666666666667,0.624154309072994,12,22.4
"1070",21,21,125,1,0,16.8,16.8
"1071",22,16,125,1.375,0.318453731118535,12.8,17.6
"1072",27,18,125,1.5,0.405465108108164,14.4,21.6
"1073",24,23,125,1.04347826086957,0.0425596144187959,18.4,19.2
"1074",36,14,125,2.57142857142857,0.944461608840852,11.2,28.8
"1075",35,22,125,1.59090909090909,0.464305608131098,17.6,28
"1076",40,18,125,2.22222222222222,0.798507696217772,14.4,32
"1077",34,19,125,1.78947368421053,0.581921545449721,15.2,27.2
"1078",30,19,125,1.57894736842105,0.456758402495715,15.2,24
"1079",47,19,125,2.47368421052632,0.905708622543618,15.2,37.6
"1080",36,12,125,3,1.09861228866811,9.6,28.8
"1081",30,18,125,1.66666666666667,0.510825623765991,14.4,24
"1082",33,13,125,2.53846153846154,0.931558204004943,10.4,26.4
"1083",34,19,125,1.78947368421053,0.581921545449721,15.2,27.2
"1084",28,16,125,1.75,0.559615787935423,12.8,22.4
"1085",37,14,125,2.64285714285714,0.971860583028966,11.2,29.6
"1086",26,18,125,1.44444444444444,0.367724780125317,14.4,20.8
"1087",34,15,125,2.26666666666667,0.818310323513951,12,27.2
"1088",35,19,125,1.84210526315789,0.610909082322973,15.2,28
"1089",31,17,125,1.82352941176471,0.60077386042893,13.6,24.8
"1090",35,16,125,2.1875,0.782759339249632,12.8,28
"1091",37,13,125,2.84615384615385,1.04596855518269,10.4,29.6
"1092",38,20,125,1.9,0.641853886172395,16,30.4
"1093",39,19,125,2.05263157894737,0.719122666963206,15.2,31.2
"1094",32,19,125,1.68421052631579,0.521296923633286,15.2,25.6
"1095",40,17,125,2.35294117647059,0.85566611005772,13.6,32
"1096",35,16,125,2.1875,0.782759339249632,12.8,28
"1097",34,15,125,2.26666666666667,0.818310323513951,12,27.2
"1098",34,20,125,1.7,0.53062825106217,16,27.2
"1099",42,22,125,1.90909090909091,0.646627164925052,17.6,33.6
"1100",32,20,125,1.6,0.470003629245736,16,25.6
"1101",28,17,125,1.64705882352941,0.498991166118988,13.6,22.4
"1102",36,17,125,2.11764705882353,0.750305594399894,13.6,28.8
"1103",32,18,125,1.77777777777778,0.575364144903562,14.4,25.6
"1104",31,20,125,1.55,0.438254930931155,16,24.8
"1105",26,28,125,0.928571428571429,-0.0741079721537218,22.4,20.8
"1106",18,19,125,0.947368421052632,-0.0540672212702758,15.2,14.4
"1107",22,15,125,1.46666666666667,0.382992252256106,12,17.6
"1108",34,17,125,2,0.693147180559945,13.6,27.2
"1109",24,20,125,1.2,0.182321556793955,16,19.2
"1110",36,26,125,1.38461538461538,0.325422400434628,20.8,28.8
"1111",34,18,125,1.88888888888889,0.635988766719997,14.4,27.2
"1112",36,15,125,2.4,0.8754687373539,12,28.8
"1113",25,19,125,1.31578947368421,0.27443684570176,15.2,20
"1114",24,17,125,1.41176470588235,0.34484048629173,13.6,19.2
"1115",31,14,125,2.21428571428571,0.794929874869888,11.2,24.8
"1116",32,22,125,1.45454545454545,0.374693449441411,17.6,25.6
"1117",34,19,125,1.78947368421053,0.581921545449721,15.2,27.2
"1118",35,20,125,1.75,0.559615787935423,16,28
"1119",24,21,125,1.14285714285714,0.133531392624523,16.8,19.2
"1120",33,19,125,1.73684210526316,0.55206858230004,15.2,26.4
"1121",16,18,125,0.888888888888889,-0.117783035656384,14.4,12.8
"1122",26,22,125,1.18181818181818,0.167054084663166,17.6,20.8
"1123",29,15,125,1.93333333333333,0.659245628884264,12,23.2
"1124",29,17,125,1.70588235294118,0.534082485930258,13.6,23.2
"1125",16,17,125,0.941176470588235,-0.0606246218164349,13.6,12.8
"1126",20,19,125,1.05263157894737,0.0512932943875505,15.2,16
"1127",35,9,125,3.88888888888889,1.35812348415319,7.2,28
"1128",13,15,125,0.866666666666667,-0.143100843640673,12,10.4
"1129",38,16,125,2.375,0.864997437486605,12.8,30.4
"1130",32,14,125,2.28571428571429,0.826678573184468,11.2,25.6
"1131",44,15,125,2.93333333333333,1.07613943281605,12,35.2
"1132",32,19,125,1.68421052631579,0.521296923633286,15.2,25.6
"1133",23,17,125,1.35294117647059,0.302280871872934,13.6,18.4
"1134",39,23,125,1.69565217391304,0.528067430200497,18.4,31.2
"1135",38,15,125,2.53333333333333,0.929535958624176,12,30.4
"1136",38,23,125,1.65217391304348,0.502091943797236,18.4,30.4
"1137",29,21,125,1.38095238095238,0.322773392263051,16.8,23.2
"1138",28,17,125,1.64705882352941,0.498991166118988,13.6,22.4
"1139",41,18,125,2.27777777777778,0.823200308808143,14.4,32.8
"1140",43,21,125,2.04761904761905,0.716677677970139,16.8,34.4
"1141",28,17,125,1.64705882352941,0.498991166118988,13.6,22.4
"1142",28,13,125,2.15384615384615,0.767255152713667,10.4,22.4
"1143",21,17,125,1.23529411764706,0.211309093667207,13.6,16.8
"1144",27,18,125,1.5,0.405465108108164,14.4,21.6
"1145",24,16,125,1.5,0.405465108108164,12.8,19.2
"1146",29,19,125,1.52631578947368,0.422856850820034,15.2,23.2
"1147",30,20,125,1.5,0.405465108108164,16,24
"1148",33,15,125,2.2,0.78845736036427,12,26.4
"1149",22,22,125,1,0,17.6,17.6
"1150",24,18,125,1.33333333333333,0.287682072451781,14.4,19.2
"1151",28,15,125,1.86666666666667,0.624154309072994,12,22.4
"1152",24,19,125,1.26315789473684,0.233614851181505,15.2,19.2
"1153",35,24,125,1.45833333333333,0.377294231141468,19.2,28
"1154",28,15,125,1.86666666666667,0.624154309072994,12,22.4
"1155",30,16,125,1.875,0.628608659422374,12.8,24
"1156",29,27,125,1.07407407407407,0.071458963982145,21.6,23.2
"1157",33,18,125,1.83333333333333,0.606135803570315,14.4,26.4
"1158",38,20,125,1.9,0.641853886172395,16,30.4
"1159",36,21,125,1.71428571428571,0.538996500732687,16.8,28.8
"1160",40,23,125,1.73913043478261,0.553385238184787,18.4,32
"1161",29,11,125,2.63636363636364,0.969400557188103,8.8,23.2
"1162",22,12,125,1.83333333333333,0.606135803570315,9.6,17.6
"1163",9,22,125,0.409090909090909,-0.893817876022096,17.6,7.2
"1164",35,21,125,1.66666666666667,0.510825623765991,16.8,28
"1165",24,21,125,1.14285714285714,0.133531392624523,16.8,19.2
"1166",19,12,125,1.58333333333333,0.45953232937844,9.6,15.2
"1167",32,19,125,1.68421052631579,0.521296923633286,15.2,25.6
"1168",19,14,125,1.35714285714286,0.305381649551182,11.2,15.2
"1169",32,17,125,1.88235294117647,0.63252255874351,13.6,25.6
"1170",29,18,125,1.61111111111111,0.476924072090309,14.4,23.2
"1171",26,19,125,1.36842105263158,0.313657558855042,15.2,20.8
"1172",29,23,125,1.26086956521739,0.231801614057324,18.4,23.2
"1173",19,18,125,1.05555555555556,0.0540672212702758,14.4,15.2
"1174",34,20,125,1.7,0.53062825106217,16,27.2
"1175",27,16,125,1.6875,0.523248143764548,12.8,21.6
"1176",27,21,125,1.28571428571429,0.251314428280906,16.8,21.6
"1177",34,21,125,1.61904761904762,0.481838086892738,16.8,27.2
"1178",24,14,125,1.71428571428571,0.538996500732687,11.2,19.2
"1179",30,19,125,1.57894736842105,0.456758402495715,15.2,24
"1180",43,11,125,3.90909090909091,1.36330484289519,8.8,34.4
"1181",36,24,125,1.5,0.405465108108164,19.2,28.8
"1182",39,16,125,2.4375,0.890972923889865,12.8,31.2
"1183",46,17,125,2.70588235294118,0.995428052432879,13.6,36.8
"1184",34,14,125,2.42857142857143,0.887303195000903,11.2,27.2
"1185",42,22,125,1.90909090909091,0.646627164925052,17.6,33.6
"1186",35,15,125,2.33333333333333,0.847297860387204,12,28
"1187",46,17,125,2.70588235294118,0.995428052432879,13.6,36.8
"1188",29,15,125,1.93333333333333,0.659245628884264,12,23.2
"1189",19,17,125,1.11764705882353,0.111225635110224,13.6,15.2
"1190",25,15,125,1.66666666666667,0.510825623765991,12,20
"1191",17,18,125,0.944444444444444,-0.0571584138399486,14.4,13.6
"1192",31,21,125,1.47619047619048,0.389464766761723,16.8,24.8
"1193",45,21,125,2.14285714285714,0.762140052046897,16.8,36
"1194",45,19,125,2.36842105263158,0.862223510603879,15.2,36
"1195",38,13,125,2.92307692307692,1.07263680226485,10.4,30.4
"1196",36,20,125,1.8,0.587786664902119,16,28.8
"1197",23,28,125,0.821428571428571,-0.196710294246054,22.4,18.4
"1198",30,15,125,2,0.693147180559945,12,24
"1199",33,22,125,1.5,0.405465108108164,17.6,26.4
"1200",31,19,125,1.63157894736842,0.489548225318706,15.2,24.8
"1201",23,16,125,1.4375,0.362905493689368,12.8,18.4
"1202",40,15,125,2.66666666666667,0.980829253011726,12,32
"1203",30,20,125,1.5,0.405465108108164,16,24
"1204",33,17,125,1.94117647058824,0.663294217410264,13.6,26.4
"1205",38,20,125,1.9,0.641853886172395,16,30.4
"1206",33,18,125,1.83333333333333,0.606135803570315,14.4,26.4
"1207",25,19,125,1.31578947368421,0.27443684570176,15.2,20
"1208",32,20,125,1.6,0.470003629245736,16,25.6
"1209",27,15,125,1.8,0.587786664902119,12,21.6
"1210",32,14,125,2.28571428571429,0.826678573184468,11.2,25.6
"1211",35,19,125,1.84210526315789,0.610909082322973,15.2,28
"1212",21,11,125,1.90909090909091,0.646627164925052,8.8,16.8
"1213",34,15,125,2.26666666666667,0.818310323513951,12,27.2
"1214",26,16,125,1.625,0.485507815781701,12.8,20.8
"1215",44,17,125,2.58823529411765,0.950976289862045,13.6,35.2
"1216",22,17,125,1.29411764705882,0.2578291093021,13.6,17.6
"1217",41,20,125,2.05,0.717839793150317,16,32.8
"1218",33,20,125,1.65,0.500775287912489,16,26.4
"1219",31,26,125,1.19230769230769,0.175890666463664,20.8,24.8
"1220",39,15,125,2.6,0.955511445027436,12,31.2
"1221",35,19,125,1.84210526315789,0.610909082322973,15.2,28
"1222",41,15,125,2.73333333333333,1.0055218656021,12,32.8
"1223",35,18,125,1.94444444444444,0.664976303593249,14.4,28
"1224",35,14,125,2.5,0.916290731874155,11.2,28
"1225",36,13,125,2.76923076923077,1.01856958099457,10.4,28.8
"1226",46,22,125,2.09090909090909,0.737598943130779,17.6,36.8
"1227",34,22,125,1.54545454545455,0.435318071257845,17.6,27.2
"1228",31,17,125,1.82352941176471,0.60077386042893,13.6,24.8
"1229",36,16,125,2.25,0.810930216216329,12.8,28.8
"1230",31,14,125,2.21428571428571,0.794929874869888,11.2,24.8
"1231",29,18,125,1.61111111111111,0.476924072090309,14.4,23.2
"1232",24,22,125,1.09090909090909,0.0870113769896297,17.6,19.2
"1233",36,12,125,3,1.09861228866811,9.6,28.8
"1234",23,17,125,1.35294117647059,0.302280871872934,13.6,18.4
"1235",21,17,125,1.23529411764706,0.211309093667207,13.6,16.8
"1236",20,29,125,0.689655172413793,-0.371563556432483,23.2,16
"1237",20,15,125,1.33333333333333,0.287682072451781,12,16
"1238",32,12,125,2.66666666666667,0.980829253011726,9.6,25.6
"1239",23,16,125,1.4375,0.362905493689368,12.8,18.4
"1240",36,15,125,2.4,0.8754687373539,12,28.8
"1241",26,21,125,1.23809523809524,0.213574100298059,16.8,20.8
"1242",32,17,125,1.88235294117647,0.63252255874351,13.6,25.6
"1243",35,18,125,1.94444444444444,0.664976303593249,14.4,28
"1244",29,19,125,1.52631578947368,0.422856850820034,15.2,23.2
"1245",27,20,125,1.35,0.300104592450338,16,21.6
"1246",31,21,125,1.47619047619048,0.389464766761723,16.8,24.8
"1247",27,15,125,1.8,0.587786664902119,12,21.6
"1248",32,21,125,1.52380952380952,0.421213465076303,16.8,25.6
"1249",24,17,125,1.41176470588235,0.34484048629173,13.6,19.2
"1250",26,17,125,1.52941176470588,0.424883193965266,13.6,20.8
"1251",42,23,125,1.82608695652174,0.602175402354219,18.4,33.6
"1252",25,20,125,1.25,0.22314355131421,16,20
"1253",36,17,125,2.11764705882353,0.750305594399894,13.6,28.8
"1254",20,22,125,0.909090909090909,-0.0953101798043249,17.6,16
"1255",19,20,125,0.95,-0.0512932943875506,16,15.2
"1256",26,19,125,1.36842105263158,0.313657558855042,15.2,20.8
"1257",32,17,125,1.88235294117647,0.63252255874351,13.6,25.6
"1258",19,17,125,1.11764705882353,0.111225635110224,13.6,15.2
"1259",30,15,125,2,0.693147180559945,12,24
"1260",17,19,125,0.894736842105263,-0.111225635110224,15.2,13.6
"1261",20,22,125,0.909090909090909,-0.0953101798043249,17.6,16
"1262",27,26,125,1.03846153846154,0.0377403279828471,20.8,21.6
"1263",22,20,125,1.1,0.0953101798043249,16,17.6
"1264",43,23,125,1.8695652173913,0.625705899764413,18.4,34.4
"1265",37,18,125,2.05555555555556,0.72054615474806,14.4,29.6
"1266",21,16,125,1.3125,0.271933715483642,12.8,16.8
"1267",29,10,125,2.9,1.06471073699243,8,23.2
"1268",34,26,125,1.30769230769231,0.268263986594679,20.8,27.2
"1269",26,15,125,1.73333333333333,0.550046336919272,12,20.8
"1270",28,19,125,1.47368421052632,0.387765531008763,15.2,22.4
"1271",27,25,125,1.08,0.0769610411361284,20,21.6
"1272",38,19,125,2,0.693147180559945,15.2,30.4
"1273",30,18,125,1.66666666666667,0.510825623765991,14.4,24
"1274",33,14,125,2.35714285714286,0.857450231851222,11.2,26.4
"1275",30,21,125,1.42857142857143,0.356674943938732,16.8,24
"1276",31,19,125,1.63157894736842,0.489548225318706,15.2,24.8
"1277",24,21,125,1.14285714285714,0.133531392624523,16.8,19.2
"1278",34,23,125,1.47826086956522,0.390866308687012,18.4,27.2
"1279",38,17,125,2.23529411764706,0.80437281567017,13.6,30.4
"1280",28,23,125,1.21739130434783,0.196710294246054,18.4,22.4
"1281",34,16,125,2.125,0.75377180237638,12.8,27.2
"1282",26,13,125,2,0.693147180559945,10.4,20.8
"1283",24,12,125,2,0.693147180559945,9.6,19.2
"1284",24,18,125,1.33333333333333,0.287682072451781,14.4,19.2
"1285",42,18,125,2.33333333333333,0.847297860387204,14.4,33.6
"1286",25,18,125,1.38888888888889,0.328504066972036,14.4,20
"1287",21,18,125,1.16666666666667,0.154150679827258,14.4,16.8
"1288",31,16,125,1.9375,0.661398482245365,12.8,24.8
"1289",34,18,125,1.88888888888889,0.635988766719997,14.4,27.2
"1290",26,27,125,0.962962962962963,-0.0377403279828471,21.6,20.8
"1291",30,19,125,1.57894736842105,0.456758402495715,15.2,24
"1292",30,19,125,1.57894736842105,0.456758402495715,15.2,24
"1293",27,21,125,1.28571428571429,0.251314428280906,16.8,21.6
"1294",26,17,125,1.52941176470588,0.424883193965266,13.6,20.8
"1295",28,11,125,2.54545454545455,0.934309237376833,8.8,22.4
"1296",25,17,125,1.47058823529412,0.385662480811985,13.6,20
"1297",34,18,125,1.88888888888889,0.635988766719997,14.4,27.2
"1298",25,18,125,1.38888888888889,0.328504066972036,14.4,20
"1299",32,13,125,2.46153846153846,0.90078654533819,10.4,25.6
"1300",36,22,125,1.63636363636364,0.492476485097794,17.6,28.8
"1301",27,16,125,1.6875,0.523248143764548,12.8,21.6
"1302",39,13,125,3,1.09861228866811,10.4,31.2
"1303",21,20,125,1.05,0.048790164169432,16,16.8
"1304",28,14,125,2,0.693147180559945,11.2,22.4
"1305",42,11,125,3.81818181818182,1.339774345485,8.8,33.6
"1306",36,18,125,2,0.693147180559945,14.4,28.8
"1307",25,20,125,1.25,0.22314355131421,16,20
"1308",29,17,125,1.70588235294118,0.534082485930258,13.6,23.2
"1309",27,14,125,1.92857142857143,0.65677953638907,11.2,21.6
"1310",25,25,125,1,0,20,20
"1311",33,12,125,2.75,1.01160091167848,9.6,26.4
"1312",36,16,125,2.25,0.810930216216329,12.8,28.8
"1313",43,16,125,2.6875,0.988611393453781,12.8,34.4
"1314",42,14,125,3,1.09861228866811,11.2,33.6
"1315",34,17,125,2,0.693147180559945,13.6,27.2
"1316",36,19,125,1.89473684210526,0.63907995928967,15.2,28.8
"1317",31,18,125,1.72222222222222,0.543615446588982,14.4,24.8
"1318",33,13,125,2.53846153846154,0.931558204004943,10.4,26.4
"1319",41,23,125,1.78260869565217,0.578077850775158,18.4,32.8
"1320",36,19,125,1.89473684210526,0.63907995928967,15.2,28.8
"1321",23,17,125,1.35294117647059,0.302280871872934,13.6,18.4
"1322",28,15,125,1.86666666666667,0.624154309072994,12,22.4
"1323",27,16,125,1.6875,0.523248143764548,12.8,21.6
"1324",23,22,125,1.04545454545455,0.0444517625708338,17.6,18.4
"1325",43,20,125,2.15,0.765467842139571,16,34.4
"1326",31,16,125,1.9375,0.661398482245365,12.8,24.8
"1327",35,22,125,1.59090909090909,0.464305608131098,17.6,28
"1328",30,17,125,1.76470588235294,0.567984037605939,13.6,24
"1329",38,15,125,2.53333333333333,0.929535958624176,12,30.4
"1330",31,15,125,2.06666666666667,0.725937003382936,12,24.8
"1331",32,16,125,2,0.693147180559945,12.8,25.6
"1332",33,19,125,1.73684210526316,0.55206858230004,15.2,26.4
"1333",30,22,125,1.36363636363636,0.310154928303839,17.6,24
"1334",44,17,125,2.58823529411765,0.950976289862045,13.6,35.2
"1335",39,18,125,2.16666666666667,0.773189888233482,14.4,31.2
"1336",24,13,125,1.84615384615385,0.613104472886409,10.4,19.2
"1337",39,15,125,2.6,0.955511445027436,12,31.2
"1338",20,21,125,0.952380952380952,-0.0487901641694321,16.8,16
"1339",28,24,125,1.16666666666667,0.154150679827258,19.2,22.4
"1340",18,16,125,1.125,0.117783035656383,12.8,14.4
"1341",23,20,125,1.15,0.139761942375159,16,18.4
"1342",19,20,125,0.95,-0.0512932943875506,16,15.2
"1343",40,22,125,1.81818181818182,0.59783700075562,17.6,32
"1344",39,16,125,2.4375,0.890972923889865,12.8,31.2
"1345",34,14,125,2.42857142857143,0.887303195000903,11.2,27.2
"1346",23,17,125,1.35294117647059,0.302280871872934,13.6,18.4
"1347",25,17,125,1.47058823529412,0.385662480811985,13.6,20
"1348",37,17,125,2.17647058823529,0.777704568588008,13.6,29.6
"1349",32,18,125,1.77777777777778,0.575364144903562,14.4,25.6
"1350",25,19,125,1.31578947368421,0.27443684570176,15.2,20
"1351",32,15,125,2.13333333333333,0.757685701697516,12,25.6
"1352",42,22,125,1.90909090909091,0.646627164925052,17.6,33.6
"1353",18,15,125,1.2,0.182321556793955,12,14.4
"1354",28,19,125,1.47368421052632,0.387765531008763,15.2,22.4
"1355",28,18,125,1.55555555555556,0.441832752279039,14.4,22.4
"1356",16,22,125,0.727272727272727,-0.318453731118535,17.6,12.8
"1357",29,16,125,1.8125,0.594707107746693,12.8,23.2
"1358",31,18,125,1.72222222222222,0.543615446588982,14.4,24.8
"1359",34,18,125,1.88888888888889,0.635988766719997,14.4,27.2
"1360",33,24,125,1.375,0.318453731118535,19.2,26.4
"1361",29,21,125,1.38095238095238,0.322773392263051,16.8,23.2
"1362",24,16,125,1.5,0.405465108108164,12.8,19.2
"1363",33,23,125,1.43478260869565,0.36101334553733,18.4,26.4
"1364",28,19,125,1.47368421052632,0.387765531008763,15.2,22.4
"1365",33,17,125,1.94117647058824,0.663294217410264,13.6,26.4
"1366",28,22,125,1.27272727272727,0.241162056816888,17.6,22.4
"1367",24,23,125,1.04347826086957,0.0425596144187959,18.4,19.2
"1368",21,15,125,1.4,0.336472236621213,12,16.8
"1369",24,18,125,1.33333333333333,0.287682072451781,14.4,19.2
"1370",30,25,125,1.2,0.182321556793955,20,24
"1371",36,13,125,2.76923076923077,1.01856958099457,10.4,28.8
"1372",41,11,125,3.72727272727273,1.31567679390594,8.8,32.8
"1373",29,21,125,1.38095238095238,0.322773392263051,16.8,23.2
"1374",26,21,125,1.23809523809524,0.213574100298059,16.8,20.8
"1375",24,14,125,1.71428571428571,0.538996500732687,11.2,19.2
"1376",25,13,125,1.92307692307692,0.653926467406664,10.4,20
"1377",31,15,125,2.06666666666667,0.725937003382936,12,24.8
"1378",46,15,125,3.06666666666667,1.12059119538689,12,36.8
"1379",34,16,125,2.125,0.75377180237638,12.8,27.2
"1380",28,11,125,2.54545454545455,0.934309237376833,8.8,22.4
"1381",37,16,125,2.3125,0.838329190404443,12.8,29.6
"1382",28,20,125,1.4,0.336472236621213,16,22.4
"1383",38,17,125,2.23529411764706,0.80437281567017,13.6,30.4
"1384",21,22,125,0.954545454545455,-0.0465200156348928,17.6,16.8
"1385",23,20,125,1.15,0.139761942375159,16,18.4
"1386",19,18,125,1.05555555555556,0.0540672212702758,14.4,15.2
"1387",20,17,125,1.17647058823529,0.162518929497775,13.6,16
"1388",36,17,125,2.11764705882353,0.750305594399894,13.6,28.8
"1389",31,20,125,1.55,0.438254930931155,16,24.8
"1390",30,18,125,1.66666666666667,0.510825623765991,14.4,24
"1391",39,20,125,1.95,0.667829372575655,16,31.2
"1392",31,18,125,1.72222222222222,0.543615446588982,14.4,24.8
"1393",28,15,125,1.86666666666667,0.624154309072994,12,22.4
"1394",36,19,125,1.89473684210526,0.63907995928967,15.2,28.8
"1395",30,15,125,2,0.693147180559945,12,24
"1396",28,18,125,1.55555555555556,0.441832752279039,14.4,22.4
"1397",24,20,125,1.2,0.182321556793955,16,19.2
"1398",22,12,125,1.83333333333333,0.606135803570315,9.6,17.6
"1399",17,19,125,0.894736842105263,-0.111225635110224,15.2,13.6
"1400",28,21,125,1.33333333333333,0.287682072451781,16.8,22.4
"1401",27,20,125,1.35,0.300104592450338,16,21.6
"1402",22,22,125,1,0,17.6,17.6
"1403",23,16,125,1.4375,0.362905493689368,12.8,18.4
"1404",16,22,125,0.727272727272727,-0.318453731118535,17.6,12.8
"1405",19,19,125,1,0,15.2,15.2
"1406",15,25,125,0.6,-0.510825623765991,20,12
"1407",29,16,125,1.8125,0.594707107746693,12.8,23.2
"1408",29,20,125,1.45,0.371563556432483,16,23.2
"1409",24,18,125,1.33333333333333,0.287682072451781,14.4,19.2
"1410",18,20,125,0.9,-0.105360515657826,16,14.4
"1411",14,19,125,0.736842105263158,-0.305381649551182,15.2,11.2
"1412",28,15,125,1.86666666666667,0.624154309072994,12,22.4
"1413",34,21,125,1.61904761904762,0.481838086892738,16.8,27.2
"1414",38,18,125,2.11111111111111,0.747214401830221,14.4,30.4
"1415",42,22,125,1.90909090909091,0.646627164925052,17.6,33.6
"1416",31,17,125,1.82352941176471,0.60077386042893,13.6,24.8
"1417",24,15,125,1.6,0.470003629245736,12,19.2
"1418",39,14,125,2.78571428571429,1.02450431651439,11.2,31.2
"1419",34,14,125,2.42857142857143,0.887303195000903,11.2,27.2
"1420",26,15,125,1.73333333333333,0.550046336919272,12,20.8
"1421",27,20,125,1.35,0.300104592450338,16,21.6
"1422",25,18,125,1.38888888888889,0.328504066972036,14.4,20
"1423",37,16,125,2.3125,0.838329190404443,12.8,29.6
"1424",41,19,125,2.15789473684211,0.769133087537867,15.2,32.8
"1425",32,16,125,2,0.693147180559945,12.8,25.6
"1426",35,20,125,1.75,0.559615787935423,16,28
"1427",25,15,125,1.66666666666667,0.510825623765991,12,20
"1428",42,17,125,2.47058823529412,0.904456274227152,13.6,33.6
"1429",37,23,125,1.60869565217391,0.475423696715075,18.4,29.6
"1430",42,13,125,3.23076923076923,1.17272026082183,10.4,33.6
"1431",33,18,125,1.83333333333333,0.606135803570315,14.4,26.4
"1432",27,12,125,2.25,0.810930216216329,9.6,21.6
"1433",25,19,125,1.31578947368421,0.27443684570176,15.2,20
"1434",33,18,125,1.83333333333333,0.606135803570315,14.4,26.4
"1435",27,19,125,1.42105263157895,0.351397886837889,15.2,21.6
"1436",32,19,125,1.68421052631579,0.521296923633286,15.2,25.6
"1437",36,10,125,3.6,1.28093384546206,8,28.8
"1438",26,17,125,1.52941176470588,0.424883193965266,13.6,20.8
"1439",33,19,125,1.73684210526316,0.55206858230004,15.2,26.4
"1440",19,16,125,1.1875,0.171850256926659,12.8,15.2
"1441",26,20,125,1.3,0.262364264467491,16,20.8
"1442",26,19,125,1.36842105263158,0.313657558855042,15.2,20.8
"1443",32,14,125,2.28571428571429,0.826678573184468,11.2,25.6
