"","i",".variable",".value",".lower",".upper",".width",".point",".interval","cell_2.5"
"433",433,"psi",0.365444643593871,0.0445118462619149,0.98555812475964,0.95,"median","qi","144.938_13.562"
"434",434,"psi",0.395970328735883,0.0516315083871098,0.987385878860133,0.95,"median","qi","144.938_13.604"
"435",435,"psi",0.448193223343332,0.0632313368967908,0.990003663337274,0.95,"median","qi","144.979_13.604"
"436",436,"psi",0.518516678986771,0.0703847027687174,0.988455765597004,0.95,"median","qi","145.521_14.812"
"437",437,"psi",0.522808433419586,0.0698105185830553,0.988690706783067,0.95,"median","qi","145.521_14.854"
"438",438,"psi",0.464108225070129,0.0573603919634527,0.985697127165434,0.95,"median","qi","145.562_14.854"
"439",439,"psi",0.402433274528282,0.0452406250262543,0.985510951486004,0.95,"median","qi","145.604_14.979"
"440",440,"psi",0.359836098638652,0.037460056897594,0.981671296560114,0.95,"median","qi","145.604_15.021"
"441",441,"psi",0.447082353690192,0.0551675655830328,0.988078949434084,0.95,"median","qi","145.604_15.062"
"442",442,"psi",0.440396183072902,0.0595965618690618,0.98704661528993,0.95,"median","qi","145.646_14.938"
"443",443,"psi",0.34035181221091,0.0356908596015365,0.98022397481422,0.95,"median","qi","145.646_15.021"
"444",444,"psi",0.354705345638402,0.0364986730712942,0.983095416175719,0.95,"median","qi","145.646_15.062"
"445",445,"psi",0.415197903183366,0.0480064560635199,0.986679251983514,0.95,"median","qi","145.688_14.979"
"446",446,"psi",0.349831252826143,0.0361709999351302,0.982200461006039,0.95,"median","qi","145.688_15.021"
"447",447,"psi",0.42962714989153,0.0532795252610644,0.987972216218182,0.95,"median","qi","145.688_15.104"
"448",448,"psi",0.509558616825587,0.0567627509630783,0.991168413721555,0.95,"median","qi","145.688_15.146"
"449",449,"psi",0.615388796391523,0.0773064886264297,0.995263260214216,0.95,"median","qi","145.688_15.188"
"450",450,"psi",0.860849625815383,0.23923819590615,0.998850221048335,0.95,"median","qi","145.688_15.229"
"451",451,"psi",0.421329083290799,0.0532996038453466,0.985954499741965,0.95,"median","qi","145.729_15.104"
"452",452,"psi",0.510832275425469,0.0700556184598135,0.991446674307081,0.95,"median","qi","145.729_15.146"
"453",453,"psi",0.903379754561271,0.169875582108195,0.999590900949056,0.95,"median","qi","145.729_15.271"
"454",454,"psi",0.517198434116172,0.0726180015525063,0.990637265383051,0.95,"median","qi","145.771_15.146"
"455",455,"psi",0.581028987671291,0.0943957284951774,0.992812189074129,0.95,"median","qi","145.771_15.188"
"456",456,"psi",0.74233346155179,0.159319926625885,0.99692539984927,0.95,"median","qi","145.771_15.229"
"457",457,"psi",0.834949191799179,0.189413129971985,0.998497987435823,0.95,"median","qi","145.771_15.271"
"458",458,"psi",0.609748144858763,0.0970324699886113,0.994078504240117,0.95,"median","qi","145.812_15.229"
"459",459,"psi",0.571057645563159,0.0916320973157678,0.992495969120572,0.95,"median","qi","145.812_15.271"
"460",460,"psi",0.496604044786362,0.0396970227840515,0.994853822790038,0.95,"median","qi","145.688_18.062"
"461",461,"psi",0.454715485446213,0.0344107452396706,0.994276353919963,0.95,"median","qi","145.729_18.062"
"462",462,"psi",0.438299311199423,0.0316379601430941,0.99357960962427,0.95,"median","qi","145.729_18.104"
"463",463,"psi",0.182421648511762,0.00362449410515886,0.989016926921808,0.95,"median","qi","145.771_16.688"
"464",464,"psi",0.208197255651731,0.00561461003885825,0.987538716704851,0.95,"median","qi","145.771_16.729"
"465",465,"psi",0.471756714649134,0.0305340755750108,0.994418802849904,0.95,"median","qi","145.771_18.062"
"466",466,"psi",0.465919990914842,0.0357335387366237,0.994362722014689,0.95,"median","qi","145.771_18.104"
"467",467,"psi",0.437346590063221,0.030292563532952,0.99341343730346,0.95,"median","qi","145.771_18.146"
"468",468,"psi",0.480687670213927,0.0369823373871049,0.994445390652968,0.95,"median","qi","145.771_18.188"
"469",469,"psi",0.418778396168309,0.0245162476273567,0.99184287267677,0.95,"median","qi","145.812_17.312"
"470",470,"psi",0.351530958262754,0.0172363121198848,0.988729761062137,0.95,"median","qi","145.812_17.562"
"471",471,"psi",0.345557368998009,0.0182454257316883,0.988120729394713,0.95,"median","qi","145.812_17.604"
"472",472,"psi",0.478253668234827,0.0357889995512052,0.99482950974189,0.95,"median","qi","145.812_18.104"
"473",473,"psi",0.505249789631645,0.0389465824957649,0.994874111117845,0.95,"median","qi","145.812_18.146"
"474",474,"psi",0.5010635509443,0.0398072968469677,0.994792056526463,0.95,"median","qi","145.812_18.188"
"475",475,"psi",0.400723211528434,0.0216540850181039,0.989792244393568,0.95,"median","qi","145.854_17.312"
"476",476,"psi",0.301212943542206,0.014815174081415,0.987469362188312,0.95,"median","qi","145.854_17.562"
"477",477,"psi",0.255597910001514,0.0118624208109169,0.983349182036667,0.95,"median","qi","145.854_17.604"
"478",478,"psi",0.71647447883835,0.136766126272752,0.994835949006019,0.95,"median","qi","144.896_20.521"
"479",479,"psi",0.729912177537388,0.158696046968343,0.995381179401686,0.95,"median","qi","144.896_20.562"
"480",480,"psi",0.835965047347906,0.315209844277963,0.997347319243152,0.95,"median","qi","145.188_20.021"
"481",481,"psi",0.733711637694437,0.197387170473848,0.99493261736021,0.95,"median","qi","145.229_20.021"
"482",482,"psi",0.780439860043793,0.210624641629116,0.995850864161897,0.95,"median","qi","145.396_19.688"
"483",483,"psi",0.790583017648617,0.212535894132836,0.996206604449484,0.95,"median","qi","145.438_19.688"
"484",484,"psi",0.119731221445676,0.00107893701445943,0.916360611555006,0.95,"median","qi","145.146_14.104"
"485",485,"psi",0.0929999219119746,0.000794158549751412,0.885503022336025,0.95,"median","qi","145.146_14.146"
"486",486,"psi",0.0758595498188137,0.000634826897219876,0.872919359593893,0.95,"median","qi","145.188_14.104"
"487",487,"psi",0.0678203085025836,0.000538845144435992,0.848033219596069,0.95,"median","qi","145.188_14.146"
"488",488,"psi",0.0740107902460196,0.000596418492614814,0.856608209915735,0.95,"median","qi","145.188_14.188"
"489",489,"psi",0.0661914168825828,0.000524470650412194,0.847576022857695,0.95,"median","qi","145.229_14.104"
"490",490,"psi",0.0709774299213817,0.000561397111612973,0.850880550854742,0.95,"median","qi","145.229_14.188"
"491",491,"psi",0.0589593199240188,0.000465171676588376,0.833557339256105,0.95,"median","qi","145.271_14.188"
"492",492,"psi",0.301003930810605,0.0448987024578284,0.894102720083006,0.95,"median","qi","-154.812_19.479"
"493",493,"psi",0.265357295527497,0.0337745906514266,0.889623066185821,0.95,"median","qi","-154.812_19.521"
"494",494,"psi",0.128204935762277,0.0221350099085702,0.675442263590084,0.95,"median","qi","-154.854_19.438"
"495",495,"psi",0.14622185934203,0.0155451976335911,0.821061618885179,0.95,"median","qi","-154.854_19.562"
"496",496,"psi",0.0522997537444255,0.0053634573561722,0.514317496131475,0.95,"median","qi","-154.896_19.396"
"497",497,"psi",0.0737675714613205,0.0100754642114835,0.557380822851182,0.95,"median","qi","-154.896_19.438"
"498",498,"psi",0.0459716045549109,0.00403963645090452,0.501235340874414,0.95,"median","qi","-154.938_19.354"
"499",499,"psi",0.101647340092643,0.0114145478589903,0.679941009483411,0.95,"median","qi","-154.938_19.396"
"500",500,"psi",0.20603687971949,0.0209671610740562,0.899618250440419,0.95,"median","qi","-154.938_19.604"
"501",501,"psi",0.256333401563417,0.0329268042169752,0.900447818438757,0.95,"median","qi","-154.979_19.646"
"502",502,"psi",0.646632044802717,0.0910518155502886,0.991256660782845,0.95,"median","qi","-155.021_19.729"
"503",503,"psi",0.651379464256059,0.071905934110118,0.993376398659702,0.95,"median","qi","-155.062_19.729"
"504",504,"psi",0.429801989312366,0.0462499606359756,0.981260866437977,0.95,"median","qi","-155.104_19.896"
"505",505,"psi",0.117125170293775,0.0145965827753028,0.712635609688767,0.95,"median","qi","-155.146_19.938"
"506",506,"psi",0.277961655766906,0.0374575305393322,0.933121908915243,0.95,"median","qi","-155.188_19.938"
"507",507,"psi",0.133015090638231,0.0199150906143993,0.78717279397412,0.95,"median","qi","-155.188_19.979"
"508",508,"psi",0.258965983577506,0.0182004012347344,0.965458588440051,0.95,"median","qi","-155.229_19.979"
"509",509,"psi",0.060192290795577,0.00710491964787183,0.523392763472097,0.95,"median","qi","-155.271_20.021"
"510",510,"psi",0.0702036753011711,0.00908020765316444,0.647348452322998,0.95,"median","qi","-155.312_20.021"
"511",511,"psi",0.0734214860599462,0.00957363991519778,0.658816456255217,0.95,"median","qi","-155.354_20.062"
"512",512,"psi",0.0525237047230839,0.00437446517858586,0.514976249851034,0.95,"median","qi","-155.396_20.062"
"513",513,"psi",0.0417219693194977,0.00367364681670153,0.462133170568266,0.95,"median","qi","-155.438_20.104"
"514",514,"psi",0.0563612116830181,0.00524113361496919,0.517498091313539,0.95,"median","qi","-155.479_20.104"
"515",515,"psi",0.0210632392069064,0.00266728698925623,0.266012580280175,0.95,"median","qi","-155.521_19.104"
"516",516,"psi",0.0198095045511569,0.00233420460285779,0.261874309017751,0.95,"median","qi","-155.521_19.146"
"517",517,"psi",0.0726459184636751,0.00757690676035088,0.588235705014513,0.95,"median","qi","-155.521_20.104"
"518",518,"psi",0.0454271491859482,0.00654689031898175,0.442833082837642,0.95,"median","qi","-155.562_19.021"
"519",519,"psi",0.0417634086651238,0.00586496388320959,0.404073178625905,0.95,"median","qi","-155.562_19.062"
"520",520,"psi",0.0657577042875642,0.00748915871476833,0.63271284957275,0.95,"median","qi","-155.562_20.146"
"521",521,"psi",0.0786379871587655,0.00952337750112848,0.619454609389001,0.95,"median","qi","-155.688_18.938"
"522",522,"psi",0.0586321880116252,0.00596420293751278,0.535007937605026,0.95,"median","qi","-155.729_20.188"
"523",523,"psi",0.0578695810599669,0.00611758870994462,0.527995543661234,0.95,"median","qi","-155.729_20.229"
"524",524,"psi",0.137665787042514,0.0209358646015607,0.751970639758567,0.95,"median","qi","-155.771_18.979"
"525",525,"psi",0.0514064563073453,0.0043730687251568,0.549610773642153,0.95,"median","qi","-155.771_20.229"
"526",526,"psi",0.23325107146799,0.0316843370677582,0.912521205115959,0.95,"median","qi","-155.812_19.021"
"527",527,"psi",0.645333829664679,0.235574033323043,0.974332854445344,0.95,"median","qi","-155.812_19.979"
"528",528,"psi",0.235839381673463,0.0169145091684162,0.909012154231301,0.95,"median","qi","-155.812_20.021"
"529",529,"psi",0.104309754459599,0.0131025616149061,0.668676627538458,0.95,"median","qi","-155.812_20.271"
"530",530,"psi",0.310732799812633,0.0662256616279124,0.919916642432054,0.95,"median","qi","-155.854_19.021"
"531",531,"psi",0.705448500563487,0.181193306994259,0.981373035680477,0.95,"median","qi","-155.854_19.938"
"532",532,"psi",0.355137111183406,0.0553124404180975,0.921847631150442,0.95,"median","qi","-155.854_19.979"
"533",533,"psi",0.40589395361378,0.110854663685921,0.918596051814326,0.95,"median","qi","-155.854_20.021"
"534",534,"psi",0.458743122116883,0.125832397317817,0.949284848537963,0.95,"median","qi","-155.854_20.062"
"535",535,"psi",0.13201204365044,0.0181183491441345,0.728464871976161,0.95,"median","qi","-155.854_20.271"
"536",536,"psi",0.302694020179503,0.0764691988801269,0.873972693994939,0.95,"median","qi","-155.896_19.062"
"537",537,"psi",0.267395941718873,0.0436523296247055,0.889751611585099,0.95,"median","qi","-155.896_19.104"
"538",538,"psi",0.189990521092686,0.028533355570167,0.810126179501313,0.95,"median","qi","-155.896_19.146"
"539",539,"psi",0.305024344555944,0.057908042212728,0.904012316599577,0.95,"median","qi","-155.896_19.188"
"540",540,"psi",0.327741921962232,0.0731369862907472,0.91485339717564,0.95,"median","qi","-155.896_19.229"
"541",541,"psi",0.350952583970837,0.0647276165997925,0.935040280835784,0.95,"median","qi","-155.896_19.271"
"542",542,"psi",0.412158839951609,0.066288979894574,0.956110659734786,0.95,"median","qi","-155.896_19.312"
"543",543,"psi",0.406941321618979,0.0783494790196341,0.957715105402506,0.95,"median","qi","-155.896_19.354"
"544",544,"psi",0.505140399345597,0.0634168567083114,0.98619405834565,0.95,"median","qi","-155.896_19.396"
"545",545,"psi",0.20516635963654,0.0268142784155158,0.84226141415985,0.95,"median","qi","-155.896_19.438"
"546",546,"psi",0.399387224674972,0.0680959196883688,0.931092144347782,0.95,"median","qi","-155.896_19.896"
"547",547,"psi",0.397469552648104,0.0898598327514327,0.917392581233917,0.95,"median","qi","-155.896_19.938"
"548",548,"psi",0.276838483418829,0.0442010033459207,0.891174836511148,0.95,"median","qi","-155.896_20.104"
"549",549,"psi",0.221334756789574,0.0390069534499776,0.829510050328773,0.95,"median","qi","-155.896_20.146"
"550",550,"psi",0.2055187886369,0.0323001473257934,0.826998602499501,0.95,"median","qi","-155.896_20.229"
"551",551,"psi",0.273400916700578,0.0595270571607728,0.863119568548228,0.95,"median","qi","-155.938_19.104"
"552",552,"psi",0.200800271205737,0.0275098281997227,0.821157891641016,0.95,"median","qi","-155.938_19.146"
"553",553,"psi",0.498734332413898,0.0618615654381745,0.986117921387836,0.95,"median","qi","-155.938_19.438"
"554",554,"psi",0.332498161618989,0.0681610048967252,0.925108656770076,0.95,"median","qi","-155.938_19.479"
"555",555,"psi",0.254132302422735,0.0525413002396952,0.842515818681026,0.95,"median","qi","-155.938_19.521"
"556",556,"psi",0.459748321500003,0.130352695450618,0.929980711972377,0.95,"median","qi","-155.938_19.854"
"557",557,"psi",0.330334265167385,0.081495041177335,0.898441889810578,0.95,"median","qi","-155.979_19.562"
"558",558,"psi",0.344999695521935,0.076771416394347,0.891726888503534,0.95,"median","qi","-155.979_19.604"
"559",559,"psi",0.451784625530212,0.127280492851291,0.939470285298285,0.95,"median","qi","-155.979_19.854"
"560",560,"psi",0.295876023766037,0.0527321795756071,0.895821456197257,0.95,"median","qi","-156.021_19.646"
"561",561,"psi",0.377626337250965,0.0769607802168026,0.914940728956846,0.95,"median","qi","-156.021_19.688"
"562",562,"psi",0.61129901947275,0.167882952555051,0.981784500886045,0.95,"median","qi","-156.021_19.812"
"563",563,"psi",0.246387037642168,0.0428989706097305,0.853853249871323,0.95,"median","qi","-156.062_19.688"
"564",564,"psi",0.410373606489066,0.109147888155095,0.938029776953964,0.95,"median","qi","-156.062_19.729"
"565",565,"psi",0.44826391969086,0.131423844699352,0.940847269341026,0.95,"median","qi","-156.062_19.771"
"566",566,"psi",0.739749486903507,0.194696898422505,0.99419570623827,0.95,"median","qi","-156.521_20.521"
"567",567,"psi",0.708594016400134,0.171860657868665,0.993013525844255,0.95,"median","qi","-156.562_20.604"
"568",568,"psi",0.787964057810624,0.24546054445331,0.995593673658304,0.95,"median","qi","-156.604_20.604"
"569",569,"psi",0.909839657704482,0.277432267735196,0.998849793294706,0.95,"median","qi","-156.646_20.521"
"570",570,"psi",0.777588275564791,0.236165564310421,0.995144860825383,0.95,"median","qi","-156.646_20.562"
"571",571,"psi",0.922109514105037,0.34655051441573,0.998982627650939,0.95,"median","qi","-156.688_20.521"
"572",572,"psi",0.819574876687019,0.284859347887339,0.996341720128657,0.95,"median","qi","-156.688_20.562"
"573",573,"psi",0.0715862158449967,0.000452864520439554,0.951234380903468,0.95,"median","qi","-159.271_22.146"
"574",574,"psi",0.067063673599409,0.000450086550538334,0.95574781731944,0.95,"median","qi","-159.312_21.938"
"575",575,"psi",0.0698165516678865,0.000623445549855039,0.944270572312292,0.95,"median","qi","-159.312_21.979"
"576",576,"psi",0.0888603195830088,0.000721465857897928,0.963561612464994,0.95,"median","qi","-159.312_22.062"
"577",577,"psi",0.151340805326041,0.00108361970727954,0.986428760876789,0.95,"median","qi","-159.354_21.938"
"578",578,"psi",0.107951433758941,0.000868685055091357,0.973198885023115,0.95,"median","qi","-159.396_21.896"
"579",579,"psi",0.0516449627605359,0.000435164160927966,0.916514910224143,0.95,"median","qi","-159.438_21.854"
"580",580,"psi",0.0982468784919512,0.000762934515722654,0.973590258306499,0.95,"median","qi","-159.479_21.854"
"581",581,"psi",0.155405681894329,0.00133667511410473,0.983067970666448,0.95,"median","qi","-159.479_21.896"
"582",582,"psi",0.0769847943644968,0.000558806042972605,0.963188148514135,0.95,"median","qi","-159.521_21.854"
"583",583,"psi",0.198232216978445,0.00190739976505145,0.986763258156334,0.95,"median","qi","-159.521_21.896"
"584",584,"psi",0.172437128347992,0.00165355195745882,0.982160042566046,0.95,"median","qi","-159.562_21.896"
"585",585,"psi",0.165988758140302,0.00195095615196287,0.980299633487408,0.95,"median","qi","-159.604_21.896"
"586",586,"psi",0.169686664380682,0.00187391153700495,0.982207162037168,0.95,"median","qi","-159.646_21.896"
"587",587,"psi",0.278165444632786,0.00343154911725542,0.991995253823528,0.95,"median","qi","-159.646_21.938"
"588",588,"psi",0.546061176732005,0.0102540818286282,0.996870579268278,0.95,"median","qi","-159.646_22.188"
"589",589,"psi",0.268786634108832,0.00336780159435506,0.990393909123242,0.95,"median","qi","-159.688_21.938"
"590",590,"psi",0.266646317875073,0.00302727645609941,0.990189264609926,0.95,"median","qi","-159.688_22.188"
"591",591,"psi",0.354938471004127,0.00412344823389076,0.995373452248119,0.95,"median","qi","-159.729_21.979"
"592",592,"psi",0.493145269016685,0.00872592678888868,0.997023420801661,0.95,"median","qi","-159.729_22.104"
"593",593,"psi",0.387739030801223,0.00668650243258987,0.993565284154064,0.95,"median","qi","-159.729_22.146"
"594",594,"psi",0.399684537635599,0.00433145994463026,0.995644012936114,0.95,"median","qi","-159.729_22.188"
"595",595,"psi",0.179587609042916,0.00193142315730589,0.979397886582993,0.95,"median","qi","-159.771_22.062"
"596",596,"psi",0.117961855391199,0.00104808245284011,0.974094182320879,0.95,"median","qi","-159.771_22.104"
"597",597,"psi",0.143556797202854,0.00109260909897797,0.982300049240877,0.95,"median","qi","-159.771_22.146"
"598",598,"psi",0.18124827515494,0.00187102197639591,0.981147471884408,0.95,"median","qi","-159.812_22.062"
"599",599,"psi",0.643661023474679,0.229977462117756,0.99049259271172,0.95,"median","qi","-156.812_20.771"
"600",600,"psi",0.606756776894391,0.209173464184486,0.989802672107637,0.95,"median","qi","-156.812_20.771"
"601",601,"psi",0.565895394058689,0.188449204006433,0.986433185055964,0.95,"median","qi","-156.812_20.812"
"602",602,"psi",0.531225803626314,0.107259304905571,0.98491026505831,0.95,"median","qi","-156.812_20.854"
"603",603,"psi",0.57620654007524,0.172108040364417,0.986204018001074,0.95,"median","qi","-156.812_20.854"
"604",604,"psi",0.457035430115527,0.135458901028139,0.978463561408837,0.95,"median","qi","-156.854_20.771"
"605",605,"psi",0.402874418108008,0.107387049725345,0.973360005821063,0.95,"median","qi","-156.854_20.771"
"606",606,"psi",0.707320757358255,0.282890695965936,0.992552582471045,0.95,"median","qi","-156.854_20.854"
"607",607,"psi",0.597815504636282,0.185230303857056,0.987329229467467,0.95,"median","qi","-156.854_20.896"
"608",608,"psi",0.553408537418616,0.168723848319195,0.985624676258441,0.95,"median","qi","-156.854_20.896"
"609",609,"psi",0.420930954198613,0.113165312564681,0.979235672474602,0.95,"median","qi","-156.896_20.729"
"610",610,"psi",0.431139737265264,0.114913506838033,0.978679399225252,0.95,"median","qi","-156.896_20.729"
"611",611,"psi",0.497298461582216,0.127629039028038,0.98360206457408,0.95,"median","qi","-156.896_20.896"
"612",612,"psi",0.502861806488569,0.152053905350886,0.983082202789824,0.95,"median","qi","-156.896_20.896"
"613",613,"psi",0.422402521424854,0.1060912900817,0.976632457345495,0.95,"median","qi","-156.896_20.938"
"614",614,"psi",0.390946359665755,0.0914024257184487,0.977136651598685,0.95,"median","qi","-156.938_20.729"
"615",615,"psi",0.386743392046836,0.0992846141741976,0.975513419090162,0.95,"median","qi","-156.938_20.729"
"616",616,"psi",0.500516889439478,0.137387898284087,0.983098222419259,0.95,"median","qi","-156.938_20.938"
"617",617,"psi",0.396182548198688,0.0884019148047289,0.977529944421484,0.95,"median","qi","-156.979_20.729"
"618",618,"psi",0.410723598909497,0.101125537011826,0.978607838420662,0.95,"median","qi","-156.979_20.729"
"619",619,"psi",0.371326998606903,0.0836125943266941,0.975386196598241,0.95,"median","qi","-156.979_20.771"
"620",620,"psi",0.383750046338502,0.0823495997532639,0.97834988751746,0.95,"median","qi","-156.979_20.771"
"621",621,"psi",0.466013301150203,0.107729754526438,0.982988592380987,0.95,"median","qi","-156.979_20.812"
"622",622,"psi",0.403621286310179,0.0651094632771335,0.97950435947297,0.95,"median","qi","-156.979_20.812"
"623",623,"psi",0.61299319304247,0.105987608134095,0.991654653054552,0.95,"median","qi","-156.979_20.938"
"624",624,"psi",0.429623319386678,0.106015180772026,0.977505671861471,0.95,"median","qi","-156.979_20.938"
"625",625,"psi",0.329207260280191,0.0437410771837909,0.970808034826406,0.95,"median","qi","-157.021_20.854"
"626",626,"psi",0.41575040693777,0.0604253794196286,0.978177742907586,0.95,"median","qi","-157.021_20.938"
"627",627,"psi",0.688932993921088,0.128916840705911,0.994392463494737,0.95,"median","qi","-157.021_20.938"
"628",628,"psi",0.272239408768355,0.0536549591431403,0.959320213491957,0.95,"median","qi","-157.062_20.854"
"629",629,"psi",0.4040957998695,0.106872686779675,0.975566888717412,0.95,"median","qi","-157.062_20.896"
"630",630,"psi",0.392528351344838,0.105000288305492,0.975174325768518,0.95,"median","qi","-157.062_20.896"
"631",631,"psi",0.307320135137801,0.0782831110699075,0.922462128504348,0.95,"median","qi","-155.979_20.771"
"632",632,"psi",0.435818738144286,0.0744078091401,0.971961789772315,0.95,"median","qi","-156.021_20.812"
"633",633,"psi",0.244378418565033,0.0395031428791414,0.912293453137861,0.95,"median","qi","-156.062_20.812"
"634",634,"psi",0.260059259076715,0.0494018462962177,0.920075406809265,0.95,"median","qi","-156.104_20.812"
"635",635,"psi",0.168267503081267,0.0306941094141413,0.853158041414606,0.95,"median","qi","-156.104_20.854"
"636",636,"psi",0.254971613696719,0.0555635294322264,0.917216266109521,0.95,"median","qi","-156.146_20.854"
"637",637,"psi",0.397770037017504,0.0925525875959546,0.960257688042011,0.95,"median","qi","-156.188_20.896"
"638",638,"psi",0.452683130789547,0.113454991261034,0.964775618785713,0.95,"median","qi","-156.229_20.896"
"639",639,"psi",0.392943673160162,0.109170375488098,0.945177700619411,0.95,"median","qi","-156.229_20.938"
"640",640,"psi",0.568704097670816,0.178812228815882,0.979374804268727,0.95,"median","qi","-156.312_20.938"
"641",641,"psi",0.625571159960415,0.21646519446528,0.98422852789527,0.95,"median","qi","-156.354_20.938"
"642",642,"psi",0.343210111857378,0.0621632751987682,0.916156244308403,0.95,"median","qi","-156.396_20.562"
"643",643,"psi",0.411961328124533,0.115060519474153,0.939469918788801,0.95,"median","qi","-156.396_20.604"
"644",644,"psi",0.421636009864935,0.105999792183697,0.959920194634677,0.95,"median","qi","-156.396_20.938"
"645",645,"psi",0.464555357515935,0.150026531249349,0.942377777946853,0.95,"median","qi","-156.438_20.604"
"646",646,"psi",0.438418264959628,0.147321263905437,0.939937747016754,0.95,"median","qi","-156.438_20.646"
"647",647,"psi",0.42285132815398,0.122051687241434,0.942567116632784,0.95,"median","qi","-156.438_20.688"
"648",648,"psi",0.477160978940548,0.173021992376264,0.949870849728202,0.95,"median","qi","-156.438_20.729"
"649",649,"psi",0.794472686990863,0.360823753140004,0.993237801190003,0.95,"median","qi","-156.438_20.896"
"650",650,"psi",0.584481778397902,0.134082469072585,0.980744573538539,0.95,"median","qi","-156.438_20.938"
"651",651,"psi",0.465736005516002,0.145553874893353,0.951363538726804,0.95,"median","qi","-156.479_20.646"
"652",652,"psi",0.470223922605841,0.142844054666554,0.941874580774635,0.95,"median","qi","-156.479_20.729"
"653",653,"psi",0.618455472144957,0.269069503205721,0.972358857935199,0.95,"median","qi","-156.479_20.771"
"654",654,"psi",0.736140754354802,0.362806730197733,0.986922666052285,0.95,"median","qi","-156.479_20.812"
"655",655,"psi",0.759783397846381,0.340190542618363,0.990826598876137,0.95,"median","qi","-156.479_20.938"
"656",656,"psi",0.671077599983714,0.297111069680042,0.976214368144063,0.95,"median","qi","-156.562_20.771"
"657",657,"psi",0.572052241271772,0.183318274316694,0.973618997503189,0.95,"median","qi","-156.562_21.021"
"658",658,"psi",0.706037756111948,0.310086676722056,0.980307867411008,0.95,"median","qi","-156.604_20.812"
"659",659,"psi",0.739247011966747,0.359892252839355,0.988279747639473,0.95,"median","qi","-156.604_21.021"
"660",660,"psi",0.705456877296481,0.31825841429454,0.981775228649842,0.95,"median","qi","-156.646_20.812"
"661",661,"psi",0.730431622489506,0.353547900901243,0.983897561042151,0.95,"median","qi","-156.646_20.854"
"662",662,"psi",0.785337308577598,0.401840676142156,0.990834764801289,0.95,"median","qi","-156.646_21.021"
"663",663,"psi",0.66018226566369,0.296411441182811,0.975915648079007,0.95,"median","qi","-156.688_20.854"
"664",664,"psi",0.766171360357562,0.389796803669775,0.985924479177937,0.95,"median","qi","-156.688_20.896"
"665",665,"psi",0.737181392692632,0.371813307691515,0.982605902394593,0.95,"median","qi","-156.688_20.938"
"666",666,"psi",0.787496866971716,0.420765491786773,0.988953834050604,0.95,"median","qi","-156.688_20.979"
"667",667,"psi",0.656448240103382,0.210531493816074,0.981309123643581,0.95,"median","qi","-156.688_21.021"
"668",668,"psi",0.423862904475921,0.200397238885643,0.688386367262588,0.95,"median","qi","-156.729_21.104"
"669",669,"psi",0.178590189311775,0.0453895904523606,0.464466408666831,0.95,"median","qi","-156.729_21.146"
"670",670,"psi",0.0959762623518414,0.0205032158301642,0.301363188042123,0.95,"median","qi","-156.729_21.188"
"671",671,"psi",0.403219738227399,0.183704782942423,0.671593266059535,0.95,"median","qi","-156.771_21.062"
"672",672,"psi",0.57436747378229,0.276568514973956,0.834443874109088,0.95,"median","qi","-156.771_21.104"
"673",673,"psi",0.109051352374461,0.0272625311558858,0.32627587837235,0.95,"median","qi","-156.771_21.188"
"674",674,"psi",0.584014543139149,0.313804659365405,0.823848154273107,0.95,"median","qi","-156.812_21.062"
"675",675,"psi",0.0442372578110608,0.0073744748351298,0.179777629026929,0.95,"median","qi","-156.812_21.188"
"676",676,"psi",0.680274857945809,0.386152590706087,0.888466418028975,0.95,"median","qi","-156.854_21.021"
"677",677,"psi",0.117912340266015,0.0195468731524704,0.449743915423043,0.95,"median","qi","-156.854_21.146"
"678",678,"psi",0.0513581675758568,0.010946082821766,0.177301851229582,0.95,"median","qi","-156.854_21.188"
"679",679,"psi",0.562802638632434,0.289154152099476,0.810898324925003,0.95,"median","qi","-156.896_21.021"
"680",680,"psi",0.710245596309306,0.293206513787646,0.954024258746928,0.95,"median","qi","-156.896_21.062"
"681",681,"psi",0.129533770995437,0.0322795448522752,0.375026529292302,0.95,"median","qi","-156.896_21.146"
"682",682,"psi",0.0438188684641095,0.00728754696160537,0.182034866962463,0.95,"median","qi","-156.896_21.188"
"683",683,"psi",0.588629076012021,0.300842046222109,0.841513069057566,0.95,"median","qi","-156.938_21.062"
"684",684,"psi",0.054982723163903,0.0102906146194326,0.203567606084515,0.95,"median","qi","-156.938_21.188"
"685",685,"psi",0.526335985863797,0.280111376300587,0.772426182420746,0.95,"median","qi","-156.979_21.062"
"686",686,"psi",0.029702240093844,0.00378318497992266,0.151601634883267,0.95,"median","qi","-156.979_21.188"
"687",687,"psi",0.0645024214388236,0.00590269864919372,0.391476040534398,0.95,"median","qi","-156.979_21.229"
"688",688,"psi",0.408388995394752,0.201406316215785,0.656626590112487,0.95,"median","qi","-157.021_21.062"
"689",689,"psi",0.0482261977184938,0.00844177666211694,0.195773536814821,0.95,"median","qi","-157.021_21.188"
"690",690,"psi",0.328560605029456,0.143239330205639,0.582291971370266,0.95,"median","qi","-157.062_21.062"
"691",691,"psi",0.702674185666969,0.39239889970207,0.912469218038596,0.95,"median","qi","-157.062_21.104"
"692",692,"psi",0.0323476933594015,0.00449504328772832,0.154610959890384,0.95,"median","qi","-157.062_21.188"
