"","i",".variable",".value",".lower",".upper",".width",".point",".interval","cell_2.5"
"442",442,"psi",0.72650279453482,0.181286072278881,0.989138113237434,0.95,"median","qi","145.646_14.938"
"443",443,"psi",0.62069924396428,0.120334837054981,0.982712537129037,0.95,"median","qi","145.646_15.021"
"444",444,"psi",0.639556482204924,0.122891600758491,0.98385409001166,0.95,"median","qi","145.646_15.062"
"445",445,"psi",0.651151260267171,0.132069224460801,0.984750572893525,0.95,"median","qi","145.688_14.979"
"446",446,"psi",0.639099708537873,0.121043678477293,0.983619112017537,0.95,"median","qi","145.688_15.021"
"447",447,"psi",0.725535497150528,0.167827582321298,0.989254489950323,0.95,"median","qi","145.688_15.104"
"448",448,"psi",0.446247571399662,0.0315225680822226,0.984267844136638,0.95,"median","qi","145.688_15.146"
"449",449,"psi",0.474087844775934,0.0337274696190678,0.984226656668521,0.95,"median","qi","145.688_15.188"
"450",450,"psi",0.50203085201472,0.0440170213010878,0.985622827702162,0.95,"median","qi","145.688_15.229"
"451",451,"psi",0.643096868574161,0.123156433431382,0.985039434368377,0.95,"median","qi","145.729_15.104"
"452",452,"psi",0.680542467396989,0.124698761784318,0.986822916386276,0.95,"median","qi","145.729_15.146"
"453",453,"psi",0.332730581301984,0.0067003755434518,0.988044369672501,0.95,"median","qi","145.729_15.271"
"454",454,"psi",0.544612370057568,0.0701529447540674,0.983272118707451,0.95,"median","qi","145.771_15.146"
"455",455,"psi",0.636927589998261,0.111558082559673,0.986654224496595,0.95,"median","qi","145.771_15.188"
"456",456,"psi",0.583782627657002,0.0778824298248633,0.984563533710328,0.95,"median","qi","145.771_15.229"
"457",457,"psi",0.39758737518685,0.0203669617978569,0.986167331624394,0.95,"median","qi","145.771_15.271"
"458",458,"psi",0.521666187005033,0.0606837420520453,0.983258525221899,0.95,"median","qi","145.812_15.229"
"459",459,"psi",0.691391454793229,0.147581114706548,0.987512256280072,0.95,"median","qi","145.812_15.271"
"460",460,"psi",0.503939800367705,0.0290029365386121,0.98532393957636,0.95,"median","qi","145.688_18.062"
"461",461,"psi",0.53850535925208,0.0359533233772447,0.986954645647733,0.95,"median","qi","145.729_18.062"
"462",462,"psi",0.615180569135169,0.0507739509718606,0.990119075534598,0.95,"median","qi","145.729_18.104"
"463",463,"psi",0.501391097635383,0.018742572646435,0.975669261435733,0.95,"median","qi","145.771_16.688"
"464",464,"psi",0.492526395651227,0.0174263166538667,0.974586930973154,0.95,"median","qi","145.771_16.729"
"465",465,"psi",0.378966044635228,0.0123732799135486,0.981597215504396,0.95,"median","qi","145.771_18.062"
"466",466,"psi",0.576277199715802,0.043592012752581,0.988647797582232,0.95,"median","qi","145.771_18.104"
"467",467,"psi",0.566260680612357,0.0420864274202169,0.988422861221389,0.95,"median","qi","145.771_18.146"
"468",468,"psi",0.622179163100373,0.0519341396836841,0.99044933078049,0.95,"median","qi","145.771_18.188"
"469",469,"psi",0.605109048405058,0.0297490818801776,0.986800890040103,0.95,"median","qi","145.812_17.312"
"470",470,"psi",0.437318094629189,0.0133452711939657,0.978203979411219,0.95,"median","qi","145.812_17.562"
"471",471,"psi",0.568556737185586,0.0262490690523746,0.984521270644187,0.95,"median","qi","145.812_17.604"
"472",472,"psi",0.474603551476892,0.0239895081134961,0.985112729352053,0.95,"median","qi","145.812_18.104"
"473",473,"psi",0.521518366753636,0.0320921187850026,0.986011228555456,0.95,"median","qi","145.812_18.146"
"474",474,"psi",0.615589635906041,0.0496287732454203,0.989858948261884,0.95,"median","qi","145.812_18.188"
"475",475,"psi",0.61839927730292,0.0326530837014432,0.987579401489081,0.95,"median","qi","145.854_17.312"
"476",476,"psi",0.599353991125625,0.0309409794876782,0.986474918046153,0.95,"median","qi","145.854_17.562"
"477",477,"psi",0.554049369563006,0.025512904231229,0.983734649007731,0.95,"median","qi","145.854_17.604"
"478",478,"psi",0.46079330110623,0.0904175861974033,0.969419866120468,0.95,"median","qi","144.896_20.521"
"479",479,"psi",0.488972857382193,0.0966399881585099,0.971654572642886,0.95,"median","qi","144.896_20.562"
"480",480,"psi",0.670178856712546,0.221468340497398,0.987156396491304,0.95,"median","qi","145.188_20.021"
"481",481,"psi",0.658743462089205,0.226313729930962,0.98571848760969,0.95,"median","qi","145.229_20.021"
"482",482,"psi",0.868338992338492,0.403860193899798,0.995977481422655,0.95,"median","qi","145.396_19.688"
"483",483,"psi",0.880648934129305,0.406994543561953,0.996578171896104,0.95,"median","qi","145.438_19.688"
"484",484,"psi",0.274212964647955,0.00190950813128708,0.986532784736227,0.95,"median","qi","145.146_14.104"
"485",485,"psi",0.246638013129692,0.00158225224527043,0.984036575400553,0.95,"median","qi","145.146_14.146"
"486",486,"psi",0.272281838352112,0.00189494723405713,0.986346035712853,0.95,"median","qi","145.188_14.104"
"487",487,"psi",0.220256337780945,0.00124819140461396,0.982143262005784,0.95,"median","qi","145.188_14.146"
"488",488,"psi",0.222725993270526,0.00131280848079609,0.982155356654184,0.95,"median","qi","145.188_14.188"
"489",489,"psi",0.218300366851923,0.00122788930415008,0.981960619828972,0.95,"median","qi","145.229_14.104"
"490",490,"psi",0.232935958279623,0.00144500115889362,0.982927591770234,0.95,"median","qi","145.229_14.188"
"491",491,"psi",0.251681153374297,0.00175852334071685,0.985085005874738,0.95,"median","qi","145.271_14.188"
"492",492,"psi",0.551116584139842,0.213213531107496,0.985361241560918,0.95,"median","qi","-154.812_19.479"
"493",493,"psi",0.625896124967934,0.224426234203135,0.989575874039498,0.95,"median","qi","-154.812_19.521"
"494",494,"psi",0.508010807492796,0.249227338169806,0.956707237017318,0.95,"median","qi","-154.854_19.438"
"495",495,"psi",0.638580292534167,0.215882667005834,0.991910873901995,0.95,"median","qi","-154.854_19.562"
"496",496,"psi",0.436967061123315,0.150741144004176,0.960983684680253,0.95,"median","qi","-154.896_19.396"
"497",497,"psi",0.48327325118487,0.220054171381058,0.958612874002304,0.95,"median","qi","-154.896_19.438"
"498",498,"psi",0.426953724419846,0.136153925302433,0.94769050545263,0.95,"median","qi","-154.938_19.354"
"499",499,"psi",0.460984991482666,0.159912530136862,0.97154570744397,0.95,"median","qi","-154.938_19.396"
"500",500,"psi",0.731315349562639,0.344508618097609,0.995005666089073,0.95,"median","qi","-154.938_19.604"
"501",501,"psi",0.5269533445271,0.211030900535353,0.982027860669186,0.95,"median","qi","-154.979_19.646"
"502",502,"psi",0.521836845936601,0.116694429497274,0.98652148970584,0.95,"median","qi","-155.021_19.729"
"503",503,"psi",0.434868973830662,0.0729969127185091,0.972446454529783,0.95,"median","qi","-155.062_19.729"
"504",504,"psi",0.743312692278968,0.317065088138797,0.996487596702746,0.95,"median","qi","-155.104_19.896"
"505",505,"psi",0.605770925005699,0.297859722688563,0.977118555998045,0.95,"median","qi","-155.146_19.938"
"506",506,"psi",0.611252534012913,0.223458991186513,0.991287170108615,0.95,"median","qi","-155.188_19.938"
"507",507,"psi",0.616166713394477,0.282058755253787,0.990014135867992,0.95,"median","qi","-155.188_19.979"
"508",508,"psi",0.738818655378649,0.281191601647159,0.996775612812023,0.95,"median","qi","-155.229_19.979"
"509",509,"psi",0.458643358633759,0.164701685889232,0.976767657823093,0.95,"median","qi","-155.271_20.021"
"510",510,"psi",0.593591781000321,0.277699554232384,0.98750176689696,0.95,"median","qi","-155.312_20.021"
"511",511,"psi",0.615529529871274,0.298221637431343,0.988242596730323,0.95,"median","qi","-155.354_20.062"
"512",512,"psi",0.409645039847278,0.140375847204908,0.953984545174973,0.95,"median","qi","-155.396_20.062"
"513",513,"psi",0.486665120010886,0.175061733387285,0.974954650174448,0.95,"median","qi","-155.438_20.104"
"514",514,"psi",0.458969509829178,0.16751719469515,0.968847204006417,0.95,"median","qi","-155.479_20.104"
"515",515,"psi",0.552656408518175,0.272824869760148,0.975773961070459,0.95,"median","qi","-155.521_19.104"
"516",516,"psi",0.539707709198491,0.259256230517205,0.978819759463307,0.95,"median","qi","-155.521_19.146"
"517",517,"psi",0.619312991155717,0.299594116734601,0.984145482040194,0.95,"median","qi","-155.521_20.104"
"518",518,"psi",0.56517940637536,0.25389479339924,0.983892627857081,0.95,"median","qi","-155.562_19.021"
"519",519,"psi",0.521311191852871,0.232883208783583,0.979851354322436,0.95,"median","qi","-155.562_19.062"
"520",520,"psi",0.56782939712104,0.265060007991649,0.97457601455886,0.95,"median","qi","-155.562_20.146"
"521",521,"psi",0.462200367328574,0.168391293150389,0.971815145042693,0.95,"median","qi","-155.688_18.938"
"522",522,"psi",0.551560622226784,0.243153121395174,0.975005792636982,0.95,"median","qi","-155.729_20.188"
"523",523,"psi",0.543596962319451,0.237923841264847,0.971579690497722,0.95,"median","qi","-155.729_20.229"
"524",524,"psi",0.630016156147922,0.251499316288174,0.988058674362725,0.95,"median","qi","-155.771_18.979"
"525",525,"psi",0.503882176605307,0.170935608816461,0.946300276009566,0.95,"median","qi","-155.771_20.229"
"526",526,"psi",0.689060946533517,0.298778196342321,0.993609309491892,0.95,"median","qi","-155.812_19.021"
"527",527,"psi",0.650385455126022,0.343107347864349,0.98418369928753,0.95,"median","qi","-155.812_19.979"
"528",528,"psi",0.451530811117435,0.0932115567398096,0.930353410460622,0.95,"median","qi","-155.812_20.021"
"529",529,"psi",0.537315040580123,0.232398773706355,0.969880621678404,0.95,"median","qi","-155.812_20.271"
"530",530,"psi",0.649858214130035,0.324011999838174,0.989990655299509,0.95,"median","qi","-155.854_19.021"
"531",531,"psi",0.442920054965361,0.143590494316558,0.907099515544502,0.95,"median","qi","-155.854_19.938"
"532",532,"psi",0.514505518033271,0.193818659604533,0.954342173867452,0.95,"median","qi","-155.854_19.979"
"533",533,"psi",0.583015981710606,0.295512618409796,0.97892475085444,0.95,"median","qi","-155.854_20.021"
"534",534,"psi",0.67425033828137,0.35539548981427,0.989906316340805,0.95,"median","qi","-155.854_20.062"
"535",535,"psi",0.554193490522214,0.245417985784621,0.976941755322411,0.95,"median","qi","-155.854_20.271"
"536",536,"psi",0.595523609114221,0.296244194777044,0.980981649853087,0.95,"median","qi","-155.896_19.062"
"537",537,"psi",0.620611363253243,0.224635944441708,0.989694792208931,0.95,"median","qi","-155.896_19.104"
"538",538,"psi",0.534056737887677,0.230098349994038,0.970101989577917,0.95,"median","qi","-155.896_19.146"
"539",539,"psi",0.593060455876275,0.251114574028488,0.981443664138059,0.95,"median","qi","-155.896_19.188"
"540",540,"psi",0.591594232925843,0.292728518338532,0.98115344351203,0.95,"median","qi","-155.896_19.229"
"541",541,"psi",0.610560032405797,0.274162463621454,0.982034813598011,0.95,"median","qi","-155.896_19.271"
"542",542,"psi",0.534088944660522,0.176867544558355,0.985708973004291,0.95,"median","qi","-155.896_19.312"
"543",543,"psi",0.639812858064725,0.294646918813492,0.990909808121241,0.95,"median","qi","-155.896_19.354"
"544",544,"psi",0.73725487374476,0.308229544033433,0.996144831558993,0.95,"median","qi","-155.896_19.396"
"545",545,"psi",0.464397923735342,0.160131270261461,0.963481906734637,0.95,"median","qi","-155.896_19.438"
"546",546,"psi",0.495235172165288,0.185759462358939,0.934381673399877,0.95,"median","qi","-155.896_19.896"
"547",547,"psi",0.561420430489814,0.254058124383146,0.953948056123976,0.95,"median","qi","-155.896_19.938"
"548",548,"psi",0.641863023622143,0.239143460690382,0.990256052553897,0.95,"median","qi","-155.896_20.104"
"549",549,"psi",0.560890248978286,0.207645683599849,0.974548145165191,0.95,"median","qi","-155.896_20.146"
"550",550,"psi",0.543040798395576,0.236817973368375,0.971118237746507,0.95,"median","qi","-155.896_20.229"
"551",551,"psi",0.563211977532209,0.242481055930521,0.983873897709326,0.95,"median","qi","-155.938_19.104"
"552",552,"psi",0.453844367489029,0.146958645473806,0.909078035739039,0.95,"median","qi","-155.938_19.146"
"553",553,"psi",0.739350496410011,0.309909846650182,0.996161994320042,0.95,"median","qi","-155.938_19.438"
"554",554,"psi",0.604257493483935,0.291825209719645,0.983854697937933,0.95,"median","qi","-155.938_19.479"
"555",555,"psi",0.531456430565402,0.248318720028918,0.95119578692826,0.95,"median","qi","-155.938_19.521"
"556",556,"psi",0.50184273419378,0.240782413494218,0.960344039502865,0.95,"median","qi","-155.938_19.854"
"557",557,"psi",0.527575375116159,0.254086634797656,0.976679702816473,0.95,"median","qi","-155.979_19.562"
"558",558,"psi",0.568899017324685,0.244284012229604,0.966650358103206,0.95,"median","qi","-155.979_19.604"
"559",559,"psi",0.544009329511289,0.270853997440358,0.975718453508839,0.95,"median","qi","-155.979_19.854"
"560",560,"psi",0.579966097308003,0.263576424783056,0.970452712637609,0.95,"median","qi","-156.021_19.646"
"561",561,"psi",0.556890452449601,0.202582443074537,0.976182146703052,0.95,"median","qi","-156.021_19.688"
"562",562,"psi",0.641642009337015,0.301767611160773,0.989870130420701,0.95,"median","qi","-156.021_19.812"
"563",563,"psi",0.432827484241744,0.167436662485223,0.918806028170589,0.95,"median","qi","-156.062_19.688"
"564",564,"psi",0.648261835468203,0.34945362310169,0.984745548195483,0.95,"median","qi","-156.062_19.729"
"565",565,"psi",0.65357983395717,0.365264288070348,0.985010782505834,0.95,"median","qi","-156.062_19.771"
"566",566,"psi",0.500185633482317,0.168892496833542,0.916317361700834,0.95,"median","qi","-156.521_20.521"
"567",567,"psi",0.442996035603273,0.138839756151164,0.897622880724893,0.95,"median","qi","-156.562_20.604"
"568",568,"psi",0.526582573579138,0.180871050147946,0.929396887312432,0.95,"median","qi","-156.604_20.604"
"569",569,"psi",0.384659560949229,0.0974201217328179,0.879684643132875,0.95,"median","qi","-156.646_20.521"
"570",570,"psi",0.488128844660958,0.162055605650974,0.917519861074042,0.95,"median","qi","-156.646_20.562"
"571",571,"psi",0.495951162562863,0.161287905417454,0.920071095144852,0.95,"median","qi","-156.688_20.521"
"572",572,"psi",0.504160584243494,0.169972850158021,0.920607799840065,0.95,"median","qi","-156.688_20.562"
"573",573,"psi",0.148033268685895,0.00215291625821829,0.898043436850111,0.95,"median","qi","-159.271_22.146"
"574",574,"psi",0.131936896403324,0.00179502970501768,0.852344823142369,0.95,"median","qi","-159.312_21.938"
"575",575,"psi",0.154319538291645,0.00213746152560588,0.85119220811648,0.95,"median","qi","-159.312_21.979"
"576",576,"psi",0.140169740100437,0.00197393641250517,0.852853478878104,0.95,"median","qi","-159.312_22.062"
"577",577,"psi",0.0989020593966388,0.00136519683994444,0.79467551230645,0.95,"median","qi","-159.354_21.938"
"578",578,"psi",0.178680796017121,0.00258268127105396,0.880619979919895,0.95,"median","qi","-159.396_21.896"
"579",579,"psi",0.159222759808525,0.00199717490913904,0.850652324829713,0.95,"median","qi","-159.438_21.854"
"580",580,"psi",0.299628554992162,0.00541994264728721,0.958202772078678,0.95,"median","qi","-159.479_21.854"
"581",581,"psi",0.145596671115753,0.00206476060858056,0.858863560535427,0.95,"median","qi","-159.479_21.896"
"582",582,"psi",0.136814790489909,0.00180495720417924,0.855414479707407,0.95,"median","qi","-159.521_21.854"
"583",583,"psi",0.137646579133464,0.00199272512249052,0.857679888879929,0.95,"median","qi","-159.521_21.896"
"584",584,"psi",0.166706885796518,0.00231062728617719,0.87005698412619,0.95,"median","qi","-159.562_21.896"
"585",585,"psi",0.183168931255321,0.00268818570907747,0.881470720519424,0.95,"median","qi","-159.604_21.896"
"586",586,"psi",0.130479899810904,0.00178484969843964,0.835082157754101,0.95,"median","qi","-159.646_21.896"
"587",587,"psi",0.243475654687323,0.00370418189330021,0.9245056902628,0.95,"median","qi","-159.646_21.938"
"588",588,"psi",0.181239702451603,0.00265402057899849,0.88283940781499,0.95,"median","qi","-159.646_22.188"
"589",589,"psi",0.13100106992734,0.00185575300518565,0.843812196600173,0.95,"median","qi","-159.688_21.938"
"590",590,"psi",0.143588223162559,0.00189828832146418,0.848517510888627,0.95,"median","qi","-159.688_22.188"
"591",591,"psi",0.117784428299206,0.00167424180429754,0.846327496444701,0.95,"median","qi","-159.729_21.979"
"592",592,"psi",0.154512297349224,0.00240836141443226,0.877908555834984,0.95,"median","qi","-159.729_22.104"
"593",593,"psi",0.195647972003539,0.00293507040898987,0.887586292725062,0.95,"median","qi","-159.729_22.146"
"594",594,"psi",0.387024704998462,0.00665179414166894,0.965443371253656,0.95,"median","qi","-159.729_22.188"
"595",595,"psi",0.198706753237794,0.00248494412158891,0.878987647013868,0.95,"median","qi","-159.771_22.062"
"596",596,"psi",0.133482385195927,0.00172434314673854,0.83768505330838,0.95,"median","qi","-159.771_22.104"
"597",597,"psi",0.134854951382241,0.00194992192600436,0.881032288348854,0.95,"median","qi","-159.771_22.146"
"598",598,"psi",0.382298280993217,0.0079087086347917,0.968494961961337,0.95,"median","qi","-159.812_22.062"
"599",599,"psi",0.801726653481762,0.451693099140465,0.993471441520637,0.95,"median","qi","-156.812_20.771"
"600",600,"psi",0.767759749722398,0.42546771243221,0.991036459335962,0.95,"median","qi","-156.812_20.771"
"601",601,"psi",0.628450512068265,0.295121512236851,0.979738068565914,0.95,"median","qi","-156.812_20.812"
"602",602,"psi",0.462460519983173,0.131525782436348,0.960813838232209,0.95,"median","qi","-156.812_20.854"
"603",603,"psi",0.58553296166223,0.24052782654449,0.975417092117296,0.95,"median","qi","-156.812_20.854"
"604",604,"psi",0.68145068083953,0.341736092878961,0.984630250043298,0.95,"median","qi","-156.854_20.771"
"605",605,"psi",0.623278639779662,0.290331680815691,0.979147305120697,0.95,"median","qi","-156.854_20.771"
"606",606,"psi",0.766468634434945,0.41050159181644,0.991802613003828,0.95,"median","qi","-156.854_20.854"
"607",607,"psi",0.810180350249635,0.456686396584072,0.993804410954411,0.95,"median","qi","-156.854_20.896"
"608",608,"psi",0.751174714934437,0.408606713600983,0.989701829111217,0.95,"median","qi","-156.854_20.896"
"609",609,"psi",0.685723408231037,0.347221662079263,0.984761857297319,0.95,"median","qi","-156.896_20.729"
"610",610,"psi",0.655019542500207,0.317289578369974,0.982525815135678,0.95,"median","qi","-156.896_20.729"
"611",611,"psi",0.77114910268276,0.405636440904282,0.990970540407103,0.95,"median","qi","-156.896_20.896"
"612",612,"psi",0.708230541764583,0.362526115779577,0.986774722200708,0.95,"median","qi","-156.896_20.896"
"613",613,"psi",0.686326939335298,0.336415090138217,0.985103379879727,0.95,"median","qi","-156.896_20.938"
"614",614,"psi",0.627888592933719,0.282888270392508,0.980561339642256,0.95,"median","qi","-156.938_20.729"
"615",615,"psi",0.695636868437711,0.363866246117,0.985610950958866,0.95,"median","qi","-156.938_20.729"
"616",616,"psi",0.782621644061379,0.44868479815194,0.991656662739575,0.95,"median","qi","-156.938_20.938"
"617",617,"psi",0.762199665317101,0.410604702324383,0.990034762466639,0.95,"median","qi","-156.979_20.729"
"618",618,"psi",0.659458310104404,0.311099871946829,0.982946872347358,0.95,"median","qi","-156.979_20.729"
"619",619,"psi",0.682539701813584,0.333732210976997,0.985082341185438,0.95,"median","qi","-156.979_20.771"
"620",620,"psi",0.768651859209592,0.424496794287341,0.991032664918379,0.95,"median","qi","-156.979_20.771"
"621",621,"psi",0.617531094072597,0.268664323440598,0.98063560871939,0.95,"median","qi","-156.979_20.812"
"622",622,"psi",0.474835799644688,0.154618609900556,0.963020037867787,0.95,"median","qi","-156.979_20.812"
"623",623,"psi",0.92781461602082,0.603755255078244,0.998173006778135,0.95,"median","qi","-156.979_20.938"
"624",624,"psi",0.646426324138561,0.292444622796157,0.982815935583043,0.95,"median","qi","-156.979_20.938"
"625",625,"psi",0.446694765065519,0.119631591725242,0.958558316503237,0.95,"median","qi","-157.021_20.854"
"626",626,"psi",0.473864210635739,0.122932335752486,0.963312201306349,0.95,"median","qi","-157.021_20.938"
"627",627,"psi",0.934822289566109,0.59573276031494,0.998514393333457,0.95,"median","qi","-157.021_20.938"
"628",628,"psi",0.693019015972059,0.338420858611604,0.984519461045327,0.95,"median","qi","-157.062_20.854"
"629",629,"psi",0.771321262561719,0.439700399409157,0.991198245403681,0.95,"median","qi","-157.062_20.896"
"630",630,"psi",0.731598391226612,0.395684317595918,0.988609416112184,0.95,"median","qi","-157.062_20.896"
"631",631,"psi",0.402854526664098,0.20401491271134,0.644190443116754,0.95,"median","qi","-155.979_20.771"
"632",632,"psi",0.561529736383705,0.271507028019779,0.82465100583415,0.95,"median","qi","-156.021_20.812"
"633",633,"psi",0.232568729845262,0.0951602578099934,0.446952368427201,0.95,"median","qi","-156.062_20.812"
"634",634,"psi",0.351629225213111,0.17655182784898,0.5737404559674,0.95,"median","qi","-156.104_20.812"
"635",635,"psi",0.263805162023631,0.114419237608014,0.48018049420112,0.95,"median","qi","-156.104_20.854"
"636",636,"psi",0.323370847655817,0.161548175091197,0.544390293297735,0.95,"median","qi","-156.146_20.854"
"637",637,"psi",0.393149474068521,0.197214844334356,0.639318019982435,0.95,"median","qi","-156.188_20.896"
"638",638,"psi",0.226595049942298,0.10041599426469,0.424105700175869,0.95,"median","qi","-156.229_20.896"
"639",639,"psi",0.237704076127692,0.109969783958413,0.432196065253259,0.95,"median","qi","-156.229_20.938"
"640",640,"psi",0.325166111854719,0.153184329329233,0.570403497100837,0.95,"median","qi","-156.312_20.938"
"641",641,"psi",0.360796231535721,0.172172715222584,0.616618372241223,0.95,"median","qi","-156.354_20.938"
"642",642,"psi",0.35234095809179,0.145394020786169,0.630748865078977,0.95,"median","qi","-156.396_20.562"
"643",643,"psi",0.393878418965786,0.185567637354664,0.646327915831298,0.95,"median","qi","-156.396_20.604"
"644",644,"psi",0.396706334950882,0.198876551889599,0.637277757095134,0.95,"median","qi","-156.396_20.938"
"645",645,"psi",0.224482699802375,0.0918436683792266,0.435574671054574,0.95,"median","qi","-156.438_20.604"
"646",646,"psi",0.360782405653026,0.182702428767789,0.580151789731415,0.95,"median","qi","-156.438_20.646"
"647",647,"psi",0.431085215649395,0.217780844914935,0.672679947726108,0.95,"median","qi","-156.438_20.688"
"648",648,"psi",0.337380083485,0.172157783411457,0.548880404294477,0.95,"median","qi","-156.438_20.729"
"649",649,"psi",0.202073229545335,0.0786052440593961,0.421991350996536,0.95,"median","qi","-156.438_20.896"
"650",650,"psi",0.181020341310726,0.0572092540276055,0.431381951962571,0.95,"median","qi","-156.438_20.938"
"651",651,"psi",0.419815749935697,0.214041424655613,0.661163354218732,0.95,"median","qi","-156.479_20.646"
"652",652,"psi",0.192944466327859,0.0751166227532185,0.395123422557166,0.95,"median","qi","-156.479_20.729"
"653",653,"psi",0.354843485050629,0.179543495704744,0.576040133312786,0.95,"median","qi","-156.479_20.771"
"654",654,"psi",0.439330917557446,0.23145748910237,0.680958956557396,0.95,"median","qi","-156.479_20.812"
"655",655,"psi",0.368205506528858,0.181682356365747,0.619288847051405,0.95,"median","qi","-156.479_20.938"
"656",656,"psi",0.296656338466583,0.141174236205008,0.50646549097782,0.95,"median","qi","-156.562_20.771"
"657",657,"psi",0.235476530430121,0.0861102891986226,0.484414998374045,0.95,"median","qi","-156.562_21.021"
"658",658,"psi",0.232469611468124,0.093328308399604,0.452001530537165,0.95,"median","qi","-156.604_20.812"
"659",659,"psi",0.360147261733456,0.188657845174663,0.576394533066029,0.95,"median","qi","-156.604_21.021"
"660",660,"psi",0.335538050005376,0.165125748549024,0.557295242331531,0.95,"median","qi","-156.646_20.812"
"661",661,"psi",0.267570689503262,0.120934543779517,0.478089792501588,0.95,"median","qi","-156.646_20.854"
"662",662,"psi",0.282076999494806,0.126665204513494,0.507750076409595,0.95,"median","qi","-156.646_21.021"
"663",663,"psi",0.292840246750603,0.141057122357049,0.501461206995518,0.95,"median","qi","-156.688_20.854"
"664",664,"psi",0.372464710009943,0.168829947904039,0.623260064193157,0.95,"median","qi","-156.688_20.896"
"665",665,"psi",0.273616906830249,0.129040164518901,0.473087237637426,0.95,"median","qi","-156.688_20.938"
"666",666,"psi",0.371148779326837,0.19256492347004,0.592233092618045,0.95,"median","qi","-156.688_20.979"
"667",667,"psi",0.215815732892713,0.0583674494856138,0.504090791673761,0.95,"median","qi","-156.688_21.021"
"668",668,"psi",0.354085384341337,0.196800565519296,0.539229007121937,0.95,"median","qi","-156.729_21.104"
"669",669,"psi",0.227125216393164,0.0866191115019136,0.443919615027897,0.95,"median","qi","-156.729_21.146"
"670",670,"psi",0.247654606490946,0.117993140392081,0.434873531242506,0.95,"median","qi","-156.729_21.188"
"671",671,"psi",0.353202418912196,0.189540574056403,0.545865592325692,0.95,"median","qi","-156.771_21.062"
"672",672,"psi",0.361319756863803,0.186486971256451,0.580982969188367,0.95,"median","qi","-156.771_21.104"
"673",673,"psi",0.387821757555946,0.216295061735356,0.586610964704293,0.95,"median","qi","-156.771_21.188"
"674",674,"psi",0.346534265270158,0.190482989225876,0.530762434470699,0.95,"median","qi","-156.812_21.062"
"675",675,"psi",0.206093656631815,0.0726011018408476,0.426994016860204,0.95,"median","qi","-156.812_21.188"
"676",676,"psi",0.464531369716981,0.260295859446414,0.678769716513023,0.95,"median","qi","-156.854_21.021"
"677",677,"psi",0.198098947217446,0.0560367646648871,0.471325869322456,0.95,"median","qi","-156.854_21.146"
"678",678,"psi",0.261207164923251,0.124792651134253,0.44383036241813,0.95,"median","qi","-156.854_21.188"
"679",679,"psi",0.324320283136207,0.174474214142317,0.508614961913452,0.95,"median","qi","-156.896_21.021"
"680",680,"psi",0.408580388398556,0.164822590414998,0.719188903024727,0.95,"median","qi","-156.896_21.062"
"681",681,"psi",0.285003763710173,0.139525062048238,0.484511468444519,0.95,"median","qi","-156.896_21.146"
"682",682,"psi",0.214566621414437,0.0750781138678839,0.442477035109712,0.95,"median","qi","-156.896_21.188"
"683",683,"psi",0.45691877651532,0.246914956471303,0.686051692743731,0.95,"median","qi","-156.938_21.062"
"684",684,"psi",0.242280610638319,0.101432503206775,0.447140490802095,0.95,"median","qi","-156.938_21.188"
"685",685,"psi",0.444645932675396,0.259284412495018,0.644064512492266,0.95,"median","qi","-156.979_21.062"
"686",686,"psi",0.295736797738384,0.143485565841399,0.497374031561258,0.95,"median","qi","-156.979_21.188"
"687",687,"psi",0.197135676408011,0.0667392797364652,0.448551149816566,0.95,"median","qi","-156.979_21.229"
"688",688,"psi",0.364410133899583,0.209997669861106,0.550522083440021,0.95,"median","qi","-157.021_21.062"
"689",689,"psi",0.309392296032147,0.157646626197142,0.507184766611187,0.95,"median","qi","-157.021_21.188"
"690",690,"psi",0.342449109878186,0.190548061955815,0.52860935194992,0.95,"median","qi","-157.062_21.062"
"691",691,"psi",0.478472797682873,0.262393370408546,0.704685105961056,0.95,"median","qi","-157.062_21.104"
"692",692,"psi",0.202674658003144,0.0687092303389108,0.440536111969272,0.95,"median","qi","-157.062_21.188"
"693",693,"psi",0.461945652865566,0.24455917394718,0.698606162104897,0.95,"median","qi","-157.104_21.062"
"694",694,"psi",0.406116355627375,0.19748180743629,0.658468948644584,0.95,"median","qi","-157.104_21.104"
"695",695,"psi",0.15400935346175,0.0487555651149648,0.368018760771525,0.95,"median","qi","-157.104_21.188"
"696",696,"psi",0.455819894326579,0.203662547146442,0.736903411275092,0.95,"median","qi","-157.146_21.104"
"697",697,"psi",0.315926578434391,0.168966697041132,0.50474583476652,0.95,"median","qi","-157.146_21.188"
"698",698,"psi",0.514974774383562,0.285159854471638,0.741688919352026,0.95,"median","qi","-157.188_21.062"
"699",699,"psi",0.370085086506372,0.197387229451364,0.581095592722373,0.95,"median","qi","-157.188_21.188"
"700",700,"psi",0.519277443886159,0.292922038255369,0.739996954117737,0.95,"median","qi","-157.188_21.229"
"701",701,"psi",0.494654076117105,0.275391608873896,0.721493474159289,0.95,"median","qi","-157.229_21.062"
"702",702,"psi",0.364225497969224,0.189757066766583,0.569585664868211,0.95,"median","qi","-157.229_21.104"
"703",703,"psi",0.365248560447087,0.196753442649169,0.56495119979167,0.95,"median","qi","-157.271_21.062"
